Wavelength (nm),Sum(calc),Na I (5.2e-4),Na II (1.1e-2),Na III (4.0e-21),Mg I (4.2e-3),Mg II (3.4e-2),Mg III (2.1e-5),Al I (1.3e-2),Al II (8.9e-2),Al III (2.5e-6),Si I (1.5e-1),Si II (2.9e-1),Si III (1.4e-5),K I (7.7e-4),K II (2.5e-2),K III (6.9e-13),Ca I (7.8e-3),Ca II (1.9e-1),Ca III (2.7e-3),Mn I (3.2e-4),Mn II (2.6e-3),Fe I (2.1e-2),Fe II (1.1e-1),Fe III (1.5e-5),Cu I (8.5e-3),Cu II (2.1e-2),Zn I (5.7e-4),Zn II (8.9e-4),Mo I (9.1e-6),Pb I (2.5e-5),Pb II (1.5e-4)
763.95,6.350e-3,3.029e-14,,,1.059e-14,1.163e-15,,1.205e-14,5.877e-3,1.255e-10,1.370e-14,1.259e-16,1.851e-20,1.564e-5,,,,5.192e-14,4.435e-32,,3.953e-18,2.349e-14,4.484e-17,3.385e-27,,4.521e-4,,1.796e-12,6.149e-6,,
763.97,6.134e-3,3.029e-14,,,1.059e-14,1.163e-15,,1.204e-14,5.583e-3,1.195e-10,1.369e-14,1.259e-16,1.348e-20,2.091e-5,,,,5.192e-14,4.435e-32,,3.951e-18,2.349e-14,4.494e-17,3.385e-27,,5.234e-4,,1.314e-12,7.479e-6,,
763.99,5.933e-3,3.030e-14,,,1.058e-14,1.163e-15,,1.204e-14,5.292e-3,1.135e-10,1.369e-14,1.260e-16,9.798e-21,2.790e-5,,,,5.193e-14,4.434e-32,,3.950e-18,2.349e-14,4.503e-17,3.384e-27,,6.045e-4,,9.598e-13,9.075e-6,,
764.02,5.665e-3,3.030e-14,,,1.058e-14,1.164e-15,,1.204e-14,4.863e-3,1.047e-10,1.368e-14,1.261e-16,6.044e-21,4.281e-5,,,,5.193e-14,4.434e-32,,3.948e-18,2.349e-14,4.517e-17,3.383e-27,,7.471e-4,,5.962e-13,1.208e-5,,
764.04,5.514e-3,3.030e-14,,,1.058e-14,1.164e-15,,1.204e-14,4.584e-3,9.886e-11,1.368e-14,1.261e-16,4.367e-21,5.679e-5,,,,5.194e-14,4.434e-32,,3.947e-18,2.348e-14,4.526e-17,3.383e-27,,8.579e-4,,4.328e-13,1.457e-5,,
764.07,5.335e-3,3.031e-14,,,1.057e-14,1.164e-15,,1.204e-14,4.178e-3,9.036e-11,1.367e-14,1.262e-16,2.671e-21,8.641e-5,,,,5.194e-14,4.433e-32,,3.945e-18,2.348e-14,4.540e-17,3.382e-27,,1.051e-3,,2.666e-13,1.922e-5,,
764.09,5.254e-3,3.031e-14,,,1.057e-14,1.164e-15,,1.203e-14,3.917e-3,8.485e-11,1.367e-14,1.262e-16,1.918e-21,1.140e-4,,,,5.195e-14,4.433e-32,,3.944e-18,2.348e-14,4.550e-17,3.381e-27,,1.200e-3,,1.924e-13,2.306e-5,,
764.12,5.200e-3,3.032e-14,,,1.057e-14,1.165e-15,,1.203e-14,3.540e-3,7.689e-11,1.366e-14,1.263e-16,1.163e-21,1.719e-4,,,,5.195e-14,4.432e-32,,3.942e-18,2.348e-14,4.564e-17,3.380e-27,,1.458e-3,,1.174e-13,3.016e-5,,
764.14,5.216e-3,3.032e-14,,,1.056e-14,1.165e-15,,1.203e-14,3.300e-3,7.179e-11,1.366e-14,1.264e-16,8.306e-22,2.254e-4,,,,5.196e-14,4.432e-32,,3.941e-18,2.347e-14,4.573e-17,3.380e-27,,1.655e-3,,8.427e-14,3.597e-5,,
764.17,5.334e-3,3.033e-14,,,1.056e-14,1.165e-15,,1.203e-14,2.958e-3,6.449e-11,1.365e-14,1.264e-16,4.991e-22,3.371e-4,,,,5.196e-14,4.432e-32,,3.939e-18,2.347e-14,4.587e-17,3.379e-27,,1.993e-3,,5.100e-14,4.665e-5,,
764.19,5.486e-3,3.033e-14,,,1.056e-14,1.165e-15,,1.203e-14,2.742e-3,5.987e-11,1.365e-14,1.265e-16,3.544e-22,4.396e-4,,,,5.197e-14,4.431e-32,,3.938e-18,2.347e-14,4.597e-17,3.378e-27,,2.249e-3,,3.638e-14,5.532e-5,,
764.22,5.845e-3,3.034e-14,,,1.055e-14,1.165e-15,,1.202e-14,2.436e-3,5.332e-11,1.365e-14,1.265e-16,2.111e-22,6.517e-4,,,,5.197e-14,4.431e-32,,3.936e-18,2.346e-14,4.611e-17,3.377e-27,,2.685e-3,,2.183e-14,7.112e-5,,
764.24,6.188e-3,3.034e-14,,,1.055e-14,1.166e-15,,1.202e-14,2.246e-3,4.921e-11,1.364e-14,1.266e-16,1.490e-22,8.449e-4,,,,5.198e-14,4.431e-32,,3.935e-18,2.346e-14,4.620e-17,3.377e-27,,3.013e-3,,1.548e-14,8.385e-5,,
764.26,6.630e-3,3.034e-14,,,1.055e-14,1.166e-15,,1.202e-14,2.065e-3,4.532e-11,1.364e-14,1.266e-16,1.049e-22,1.093e-3,,,,5.198e-14,4.430e-32,,3.934e-18,2.346e-14,4.630e-17,3.376e-27,,3.374e-3,,1.095e-14,9.863e-5,,
764.29,7.519e-3,3.035e-14,,,1.054e-14,1.166e-15,,1.202e-14,1.813e-3,3.988e-11,1.363e-14,1.267e-16,6.176e-23,1.601e-3,,,,5.199e-14,4.430e-32,,3.932e-18,2.346e-14,4.644e-17,3.375e-27,,3.979e-3,,6.491e-15,1.253e-4,,
764.31,8.293e-3,3.035e-14,,,1.054e-14,1.166e-15,,1.202e-14,1.658e-3,3.651e-11,1.363e-14,1.268e-16,4.324e-23,2.059e-3,,,,5.199e-14,4.430e-32,,3.931e-18,2.345e-14,4.653e-17,3.375e-27,,4.430e-3,,4.566e-15,1.465e-4,,
764.34,9.798e-3,3.036e-14,,,1.054e-14,1.166e-15,,1.201e-14,1.443e-3,3.186e-11,1.362e-14,1.268e-16,2.522e-23,2.990e-3,,,,5.200e-14,4.429e-32,,3.929e-18,2.345e-14,4.667e-17,3.374e-27,,5.180e-3,,2.682e-15,1.845e-4,,
764.36,1.108e-2,3.036e-14,,,1.054e-14,1.167e-15,,1.201e-14,1.312e-3,2.901e-11,1.362e-14,1.269e-16,1.756e-23,3.823e-3,,,,5.200e-14,4.429e-32,,3.928e-18,2.345e-14,4.676e-17,3.373e-27,,5.733e-3,,1.876e-15,2.145e-4,,
764.39,1.355e-2,3.037e-14,,,1.053e-14,1.167e-15,,1.201e-14,1.133e-3,2.510e-11,1.361e-14,1.270e-16,1.015e-23,5.504e-3,,,,5.201e-14,4.429e-32,,3.926e-18,2.345e-14,4.690e-17,3.372e-27,,6.646e-3,,1.093e-15,2.678e-4,,
764.41,1.565e-2,3.037e-14,,,1.053e-14,1.167e-15,,1.201e-14,1.024e-3,2.272e-11,1.361e-14,1.270e-16,7.027e-24,6.998e-3,,,,5.201e-14,4.428e-32,,3.925e-18,2.344e-14,4.700e-17,3.372e-27,,7.314e-3,,7.597e-16,3.097e-4,,
764.44,1.965e-2,3.038e-14,,,1.053e-14,1.167e-15,,1.200e-14,8.763e-4,1.950e-11,1.361e-14,1.271e-16,4.028e-24,9.989e-3,,,,5.202e-14,4.428e-32,,3.923e-18,2.344e-14,4.714e-17,3.371e-27,,8.406e-3,,4.386e-16,3.833e-4,,
764.46,2.305e-2,3.038e-14,,,1.052e-14,1.167e-15,,1.200e-14,7.876e-4,1.757e-11,1.360e-14,1.271e-16,2.771e-24,1.263e-2,,,,5.202e-14,4.428e-32,,3.922e-18,2.344e-14,4.723e-17,3.370e-27,,9.196e-3,,3.032e-16,4.406e-4,,
764.49,2.956e-2,3.039e-14,,,1.052e-14,1.168e-15,,1.200e-14,6.682e-4,1.497e-11,1.360e-14,1.272e-16,1.575e-24,1.787e-2,,,,5.203e-14,4.427e-32,,3.920e-18,2.343e-14,4.737e-17,3.369e-27,,1.048e-2,,1.735e-16,5.406e-4,,
764.51,3.507e-2,3.039e-14,,,1.052e-14,1.168e-15,,1.200e-14,5.971e-4,1.342e-11,2.036e-14,1.272e-16,1.077e-24,2.246e-2,,,,5.203e-14,4.427e-32,,3.919e-18,2.343e-14,4.747e-17,3.369e-27,,1.140e-2,,1.192e-16,6.179e-4,,
764.53,4.177e-2,3.039e-14,,,1.051e-14,1.168e-15,,1.200e-14,5.324e-4,1.202e-11,3.043e-14,1.273e-16,7.352e-25,2.817e-2,,,,5.203e-14,4.427e-32,,3.918e-18,2.343e-14,4.756e-17,3.368e-27,,1.237e-2,,8.176e-17,7.045e-4,,
764.56,5.461e-2,3.040e-14,,,1.051e-14,1.168e-15,,1.199e-14,4.463e-4,1.015e-11,5.534e-14,1.274e-16,4.127e-25,3.938e-2,,,,5.204e-14,4.426e-32,,3.916e-18,2.343e-14,4.770e-17,3.367e-27,,1.393e-2,,4.622e-17,8.542e-4,,
764.58,6.549e-2,3.040e-14,,,1.051e-14,1.168e-15,,1.199e-14,3.956e-4,9.068e-12,8.223e-14,1.274e-16,2.800e-25,4.910e-2,,,,5.204e-14,4.426e-32,,3.915e-18,2.342e-14,4.780e-17,3.367e-27,,1.503e-2,,3.151e-17,9.684e-4,,
764.61,8.632e-2,3.041e-14,,,1.050e-14,1.169e-15,,1.199e-14,3.287e-4,7.648e-12,1.483e-13,1.275e-16,1.558e-25,6.806e-2,,,,5.205e-14,4.425e-32,,3.913e-18,2.342e-14,4.794e-17,3.366e-27,,1.677e-2,,1.766e-17,1.164e-3,,
764.63,1.040e-1,3.041e-14,,,1.050e-14,1.169e-15,,1.199e-14,2.897e-4,6.833e-12,2.190e-13,1.275e-16,1.051e-25,8.437e-2,,,,5.205e-14,4.425e-32,,3.912e-18,2.342e-14,4.803e-17,3.365e-27,,1.799e-2,,1.197e-17,1.312e-3,,
764.66,1.377e-1,3.042e-14,,,1.050e-14,1.169e-15,,1.199e-14,2.387e-4,5.789e-12,3.916e-13,1.276e-16,5.798e-26,1.160e-1,,,,5.206e-14,4.425e-32,,3.910e-18,2.342e-14,4.817e-17,3.364e-27,,1.991e-2,,6.648e-18,1.563e-3,,
764.68,1.661e-1,3.042e-14,,,1.049e-14,1.169e-15,,1.198e-14,2.092e-4,5.204e-12,5.752e-13,1.276e-16,3.888e-26,1.429e-1,,,,5.206e-14,4.424e-32,,3.909e-18,2.341e-14,4.826e-17,3.364e-27,,2.123e-2,,4.479e-18,1.752e-3,,
764.71,2.203e-1,3.043e-14,,,1.049e-14,1.169e-15,,1.198e-14,1.708e-4,4.479e-12,1.020e-12,1.277e-16,2.126e-26,1.947e-1,,,,5.207e-14,4.424e-32,,3.907e-18,2.341e-14,4.840e-17,3.363e-27,,2.329e-2,,2.467e-18,2.070e-3,,
764.73,2.658e-1,3.043e-14,,,1.049e-14,1.170e-15,,1.198e-14,1.488e-4,4.090e-12,1.489e-12,1.278e-16,1.418e-26,2.386e-1,,,,5.207e-14,4.424e-32,,3.906e-18,2.341e-14,4.850e-17,3.362e-27,,2.470e-2,,1.652e-18,2.306e-3,,
764.76,3.520e-1,3.044e-14,,,1.048e-14,1.170e-15,,1.198e-14,1.205e-4,3.639e-12,2.617e-12,1.278e-16,1.417e-26,3.224e-1,,,,5.208e-14,4.423e-32,,3.904e-18,2.340e-14,4.864e-17,3.361e-27,,2.686e-2,,9.021e-19,2.701e-3,,
764.78,4.242e-1,3.044e-14,,,1.048e-14,1.170e-15,,1.198e-14,1.044e-4,3.421e-12,3.800e-12,1.279e-16,1.416e-26,3.928e-1,,,,5.208e-14,4.423e-32,,3.903e-18,2.340e-14,4.873e-17,3.361e-27,,2.833e-2,,6.008e-19,2.993e-3,,
764.8,5.107e-1,3.044e-14,,,1.048e-14,1.170e-15,,1.197e-14,9.022e-5,3.265e-12,5.505e-12,1.279e-16,1.416e-26,4.775e-1,,,,5.209e-14,4.423e-32,,3.902e-18,2.340e-14,4.883e-17,3.360e-27,,2.980e-2,,6.171e-19,3.308e-3,,
764.83,6.732e-1,3.045e-14,,,1.048e-14,1.170e-15,,1.197e-14,7.217e-5,3.145e-12,9.560e-12,1.280e-16,1.415e-26,6.373e-1,,,,5.209e-14,4.422e-32,,3.900e-18,2.340e-14,4.897e-17,3.359e-27,,3.202e-2,,6.416e-19,3.828e-3,,
764.85,8.081e-1,3.045e-14,,,1.047e-14,1.171e-15,,1.197e-14,6.201e-5,3.138e-12,1.377e-11,1.281e-16,1.415e-26,7.703e-1,,,,5.210e-14,4.422e-32,,3.899e-18,2.339e-14,4.906e-17,3.359e-27,,3.349e-2,,6.579e-19,4.207e-3,,
764.88,1.060e+0,3.046e-14,,,1.047e-14,1.171e-15,,1.197e-14,4.918e-5,3.235e-12,2.371e-11,1.281e-16,1.414e-26,1.019e+0,,,,5.210e-14,4.422e-32,,3.897e-18,2.339e-14,4.920e-17,3.358e-27,,3.567e-2,,6.824e-19,4.826e-3,,
764.9,1.267e+0,3.046e-14,,,1.047e-14,1.171e-15,,1.197e-14,4.201e-5,3.369e-12,3.396e-11,1.282e-16,1.413e-26,1.225e+0,,,,5.211e-14,4.421e-32,,3.896e-18,2.339e-14,4.930e-17,3.357e-27,,3.710e-2,,6.987e-19,5.273e-3,,
764.93,1.652e+0,3.047e-14,,,1.046e-14,1.171e-15,,1.196e-14,3.303e-5,3.678e-12,5.796e-11,1.282e-16,1.413e-26,1.607e+0,,,,5.211e-14,4.421e-32,,3.894e-18,2.339e-14,4.944e-17,3.356e-27,,3.917e-2,,7.232e-19,5.997e-3,,
764.95,1.967e+0,3.047e-14,,,1.046e-14,1.171e-15,,1.196e-14,2.805e-5,3.957e-12,8.255e-11,1.283e-16,1.412e-26,1.920e+0,,,,5.212e-14,4.421e-32,,3.893e-18,2.338e-14,4.953e-17,3.356e-27,,4.050e-2,,7.396e-19,6.515e-3,,
764.98,2.547e+0,3.048e-14,,,1.046e-14,1.172e-15,,1.196e-14,2.186e-5,4.485e-12,1.397e-10,1.284e-16,1.411e-26,2.497e+0,,,,5.212e-14,4.420e-32,,3.891e-18,2.338e-14,4.967e-17,3.355e-27,,4.240e-2,,7.640e-19,7.346e-3,,
765,3.018e+0,3.048e-14,,,1.045e-14,1.172e-15,,1.196e-14,1.846e-5,4.915e-12,1.978e-10,1.284e-16,1.411e-26,2.967e+0,,,,5.213e-14,4.420e-32,,3.890e-18,2.338e-14,4.976e-17,3.354e-27,,4.359e-2,,7.804e-19,7.935e-3,,
765.03,3.880e+0,3.048e-14,,,1.045e-14,1.172e-15,,1.196e-14,1.427e-5,5.679e-12,3.319e-10,1.285e-16,1.410e-26,3.825e+0,,,,5.213e-14,4.419e-32,,3.888e-18,2.337e-14,4.990e-17,3.353e-27,,4.524e-2,,8.049e-19,8.871e-3,,
765.05,4.575e+0,3.049e-14,,,1.045e-14,1.172e-15,,1.195e-14,1.198e-5,6.273e-12,4.673e-10,1.285e-16,1.410e-26,4.519e+0,,,,5.214e-14,4.419e-32,,3.887e-18,2.337e-14,5.000e-17,3.353e-27,,4.624e-2,,8.212e-19,9.527e-3,,
765.07,5.383e+0,3.049e-14,,,1.044e-14,1.172e-15,,1.195e-14,1.003e-5,6.936e-12,6.564e-10,1.286e-16,1.409e-26,5.326e+0,,,,5.214e-14,4.419e-32,,3.886e-18,2.337e-14,5.009e-17,3.352e-27,,4.716e-2,,8.375e-19,1.021e-2,,
765.1,6.844e+0,3.050e-14,,,1.044e-14,1.173e-15,,1.195e-14,7.658e-6,8.070e-12,1.088e-9,1.286e-16,1.408e-26,6.785e+0,,,,5.215e-14,4.418e-32,,3.884e-18,2.337e-14,5.023e-17,3.351e-27,,4.836e-2,,8.620e-19,1.127e-2,,
765.12,8.011e+0,3.050e-14,,,1.044e-14,1.173e-15,,1.195e-14,6.378e-6,8.922e-12,1.520e-9,1.287e-16,1.408e-26,7.950e+0,,,,5.215e-14,4.418e-32,,3.883e-18,2.336e-14,5.033e-17,3.351e-27,,4.903e-2,,8.783e-19,1.201e-2,,
765.15,1.010e+1,3.051e-14,,,1.043e-14,1.173e-15,,1.195e-14,4.827e-6,1.035e-11,2.498e-9,1.288e-16,1.407e-26,1.004e+1,,,,5.216e-14,4.418e-32,,3.881e-18,2.336e-14,5.047e-17,3.350e-27,,4.984e-2,,9.028e-19,1.315e-2,,
765.17,1.176e+1,3.051e-14,,,1.043e-14,1.173e-15,,1.194e-14,3.996e-6,1.141e-11,3.469e-9,1.288e-16,1.407e-26,1.170e+1,,,,5.216e-14,4.417e-32,,3.880e-18,2.336e-14,5.056e-17,3.349e-27,,5.025e-2,,9.191e-19,1.393e-2,,
765.2,1.472e+1,3.052e-14,,,1.043e-14,1.174e-15,,1.194e-14,2.998e-6,1.316e-11,5.653e-9,1.289e-16,1.406e-26,1.465e+1,,,,5.217e-14,4.417e-32,,3.878e-18,2.336e-14,5.070e-17,3.348e-27,,5.064e-2,,9.436e-19,1.512e-2,,
765.22,1.704e+1,3.052e-14,,,1.043e-14,1.174e-15,,1.194e-14,2.468e-6,1.445e-11,7.806e-9,1.289e-16,1.405e-26,1.697e+1,,,,5.217e-14,4.417e-32,,3.877e-18,2.335e-14,5.080e-17,3.348e-27,,5.076e-2,,9.600e-19,1.593e-2,,
765.25,2.114e+1,3.052e-14,,,1.042e-14,1.174e-15,,1.194e-14,1.836e-6,1.655e-11,1.261e-8,1.290e-16,1.404e-26,2.107e+1,,,,5.218e-14,4.416e-32,,3.875e-18,2.335e-14,5.094e-17,3.347e-27,,5.071e-2,,9.844e-19,1.714e-2,,
765.27,2.433e+1,3.053e-14,,,1.042e-14,1.174e-15,,1.194e-14,1.502e-6,1.807e-11,1.732e-8,1.291e-16,1.404e-26,2.427e+1,,,,5.218e-14,4.416e-32,,3.874e-18,2.335e-14,5.103e-17,3.346e-27,,5.054e-2,,1.001e-18,1.795e-2,,
765.3,2.993e+1,3.053e-14,,,1.042e-14,1.174e-15,,1.193e-14,1.108e-6,2.053e-11,2.774e-8,1.291e-16,1.403e-26,2.987e+1,,,,5.219e-14,4.415e-32,,3.872e-18,2.334e-14,5.117e-17,3.345e-27,,5.006e-2,,1.025e-18,1.915e-2,,
765.32,3.427e+1,3.054e-14,,,1.041e-14,1.175e-15,,1.193e-14,9.014e-7,2.230e-11,3.786e-8,1.292e-16,1.403e-26,3.420e+1,,,,5.219e-14,4.415e-32,,3.871e-18,2.334e-14,5.126e-17,3.345e-27,,4.960e-2,,1.042e-18,1.993e-2,,
765.34,3.915e+1,3.054e-14,,,1.041e-14,1.175e-15,,1.193e-14,7.318e-7,2.416e-11,5.157e-8,1.292e-16,1.402e-26,3.908e+1,,,,5.220e-14,4.415e-32,,3.870e-18,2.334e-14,5.136e-17,3.344e-27,,4.903e-2,,1.058e-18,2.071e-2,,
765.37,4.759e+1,3.055e-14,,,1.041e-14,1.175e-15,,1.193e-14,5.330e-7,2.714e-11,8.162e-8,1.293e-16,1.401e-26,4.752e+1,,,,5.220e-14,4.414e-32,,3.868e-18,2.334e-14,5.150e-17,3.343e-27,,4.798e-2,,1.082e-18,2.183e-2,,
765.39,5.405e+1,3.055e-14,,,1.040e-14,1.175e-15,,1.193e-14,4.303e-7,2.924e-11,1.105e-7,1.293e-16,1.401e-26,5.398e+1,,,,5.221e-14,4.414e-32,,3.867e-18,2.333e-14,5.159e-17,3.343e-27,,4.716e-2,,1.099e-18,2.254e-2,,
765.42,6.515e+1,3.056e-14,,,1.040e-14,1.175e-15,,1.192e-14,3.107e-7,3.257e-11,1.734e-7,1.294e-16,1.400e-26,6.508e+1,,,,5.221e-14,4.414e-32,,3.865e-18,2.333e-14,5.173e-17,3.342e-27,,4.575e-2,,1.123e-18,2.356e-2,,
765.44,7.358e+1,3.056e-14,,,1.040e-14,1.176e-15,,1.192e-14,2.493e-7,3.490e-11,2.335e-7,1.295e-16,1.400e-26,7.351e+1,,,,5.222e-14,4.413e-32,,3.864e-18,2.333e-14,5.183e-17,3.341e-27,,4.471e-2,,1.140e-18,2.419e-2,,
765.47,8.793e+1,3.056e-14,,,1.039e-14,1.176e-15,,1.192e-14,1.785e-7,3.853e-11,3.633e-7,1.295e-16,1.399e-26,8.786e+1,,,,5.222e-14,4.413e-32,,3.862e-18,2.333e-14,5.197e-17,3.340e-27,,4.301e-2,,1.164e-18,2.506e-2,,
765.49,9.874e+1,3.057e-14,,,1.039e-14,1.176e-15,,1.192e-14,1.424e-7,4.105e-11,4.864e-7,1.296e-16,1.398e-26,9.867e+1,,,,5.223e-14,4.413e-32,,3.861e-18,2.332e-14,5.206e-17,3.340e-27,,4.178e-2,,1.180e-18,2.558e-2,,
765.52,1.170e+2,3.057e-14,,,1.039e-14,1.176e-15,,1.191e-14,1.011e-7,4.494e-11,7.503e-7,1.297e-16,1.398e-26,1.169e+2,,,,5.223e-14,4.412e-32,,3.859e-18,2.332e-14,5.220e-17,3.339e-27,,3.984e-2,,1.205e-18,2.628e-2,,
765.54,1.306e+2,3.058e-14,,,1.038e-14,1.176e-15,,1.191e-14,8.017e-8,4.760e-11,9.988e-7,1.297e-16,1.397e-26,1.306e+2,,,,5.224e-14,4.412e-32,,3.858e-18,2.332e-14,5.230e-17,3.338e-27,,3.849e-2,,1.221e-18,2.667e-2,,
765.57,1.534e+2,3.058e-14,,,1.038e-14,1.177e-15,,1.191e-14,5.640e-8,5.166e-11,1.527e-6,1.298e-16,1.396e-26,1.534e+2,,,,5.224e-14,4.412e-32,,3.856e-18,2.331e-14,5.244e-17,3.337e-27,,3.639e-2,,1.246e-18,2.716e-2,,
765.59,1.704e+2,3.059e-14,,,1.038e-14,1.177e-15,,1.191e-14,4.448e-8,5.441e-11,2.022e-6,1.298e-16,1.396e-26,1.703e+2,,,,5.225e-14,4.411e-32,,3.855e-18,2.331e-14,5.253e-17,3.337e-27,,3.495e-2,,1.262e-18,2.741e-2,,
765.61,1.887e+2,3.059e-14,,,1.038e-14,1.177e-15,,1.191e-14,3.500e-8,5.716e-11,2.670e-6,1.299e-16,1.395e-26,1.886e+2,,,,5.225e-14,4.411e-32,,3.854e-18,2.331e-14,5.262e-17,3.336e-27,,3.349e-2,,1.278e-18,2.760e-2,,
765.64,2.190e+2,3.060e-14,,,1.037e-14,1.177e-15,,1.190e-14,2.433e-8,6.130e-11,4.034e-6,1.299e-16,1.395e-26,2.189e+2,,,,5.226e-14,4.411e-32,,3.852e-18,2.331e-14,5.276e-17,3.335e-27,,3.128e-2,,1.303e-18,2.777e-2,,
765.66,2.412e+2,3.060e-14,,,1.037e-14,1.177e-15,,1.190e-14,1.903e-8,6.404e-11,5.297e-6,1.300e-16,1.394e-26,2.411e+2,,,,5.226e-14,4.410e-32,,3.851e-18,2.330e-14,5.286e-17,3.335e-27,,2.980e-2,,1.319e-18,2.780e-2,,
765.69,2.775e+2,3.060e-14,,,1.037e-14,1.178e-15,,1.190e-14,1.311e-8,6.809e-11,7.936e-6,1.301e-16,1.393e-26,2.775e+2,,,,5.227e-14,4.410e-32,,3.849e-18,2.330e-14,5.300e-17,3.334e-27,,2.759e-2,,1.344e-18,2.773e-2,,
765.71,3.039e+2,3.061e-14,,,1.036e-14,1.178e-15,,1.190e-14,1.020e-8,7.072e-11,1.036e-5,1.301e-16,1.393e-26,3.038e+2,,,,5.227e-14,4.410e-32,,3.848e-18,2.330e-14,5.309e-17,3.333e-27,,2.614e-2,,1.360e-18,2.760e-2,,
765.74,3.467e+2,3.061e-14,,,1.036e-14,1.178e-15,,1.190e-14,6.967e-9,7.454e-11,1.539e-5,1.302e-16,1.392e-26,3.467e+2,,,,5.228e-14,4.409e-32,,3.846e-18,2.330e-14,5.323e-17,3.332e-27,,2.399e-2,,1.384e-18,2.730e-2,,
765.76,3.775e+2,3.062e-14,,,1.036e-14,1.178e-15,,1.189e-14,5.388e-9,7.698e-11,1.998e-5,1.302e-16,1.392e-26,3.774e+2,,,,5.228e-14,4.409e-32,,3.845e-18,2.329e-14,5.333e-17,3.332e-27,,2.260e-2,,1.401e-18,2.701e-2,,
765.79,4.270e+2,3.062e-14,,,1.035e-14,1.178e-15,,1.189e-14,3.648e-9,8.044e-11,2.942e-5,1.303e-16,1.391e-26,4.269e+2,,,,5.229e-14,4.408e-32,,3.843e-18,2.329e-14,5.347e-17,3.331e-27,,2.057e-2,,1.425e-18,2.648e-2,,
765.81,4.622e+2,3.063e-14,,,1.035e-14,1.179e-15,,1.189e-14,2.805e-9,8.260e-11,3.797e-5,1.303e-16,1.390e-26,4.621e+2,,,,5.229e-14,4.408e-32,,3.842e-18,2.329e-14,5.356e-17,3.330e-27,,1.926e-2,,1.442e-18,2.606e-2,,
765.84,5.183e+2,3.063e-14,,,1.035e-14,1.179e-15,,1.189e-14,1.883e-9,8.557e-11,5.543e-5,1.304e-16,1.389e-26,5.182e+2,,,,5.230e-14,4.408e-32,,3.840e-18,2.328e-14,5.370e-17,3.329e-27,,1.738e-2,,1.466e-18,2.533e-2,,
765.86,5.578e+2,3.064e-14,,,1.034e-14,1.179e-15,,1.189e-14,1.440e-9,8.736e-11,7.114e-5,1.305e-16,1.389e-26,5.578e+2,,,,5.230e-14,4.407e-32,,3.839e-18,2.328e-14,5.380e-17,3.329e-27,,1.618e-2,,1.482e-18,2.478e-2,,
765.88,5.990e+2,3.064e-14,,,1.034e-14,1.179e-15,,1.188e-14,1.098e-9,8.899e-11,9.108e-5,1.305e-16,1.388e-26,5.990e+2,,,,5.230e-14,4.407e-32,,3.838e-18,2.328e-14,5.389e-17,3.328e-27,,1.503e-2,,1.499e-18,2.419e-2,,
765.91,6.637e+2,3.064e-14,,,1.034e-14,1.179e-15,,1.188e-14,7.281e-10,9.108e-11,1.314e-4,1.306e-16,1.388e-26,6.636e+2,,,,5.231e-14,4.407e-32,,3.836e-18,2.328e-14,5.403e-17,3.327e-27,,1.339e-2,,1.523e-18,2.323e-2,,
765.93,7.086e+2,3.065e-14,,,1.033e-14,1.180e-15,,1.188e-14,5.521e-10,9.224e-11,1.673e-4,1.306e-16,1.387e-26,7.086e+2,,,,5.231e-14,4.406e-32,,3.835e-18,2.327e-14,5.412e-17,3.327e-27,,1.237e-2,,1.540e-18,2.254e-2,,
765.96,7.784e+2,3.065e-14,,,1.033e-14,1.180e-15,,1.188e-14,3.630e-10,9.361e-11,2.393e-4,1.307e-16,1.386e-26,7.783e+2,,,,5.232e-14,4.406e-32,,3.833e-18,2.327e-14,5.426e-17,3.326e-27,,1.093e-2,,1.564e-18,2.146e-2,,
765.98,8.263e+2,3.066e-14,,,1.033e-14,1.180e-15,,1.188e-14,2.736e-10,9.425e-11,3.029e-4,1.308e-16,1.386e-26,8.262e+2,,,,5.232e-14,4.406e-32,,3.832e-18,2.327e-14,5.436e-17,3.325e-27,,1.004e-2,,1.580e-18,2.071e-2,,
766.01,8.998e+2,3.066e-14,,,1.032e-14,1.180e-15,,1.187e-14,1.783e-10,9.483e-11,4.295e-4,1.308e-16,1.385e-26,8.998e+2,,,,5.233e-14,4.405e-32,,3.830e-18,2.327e-14,5.450e-17,3.324e-27,,8.795e-3,,1.605e-18,1.954e-2,,
766.03,9.498e+2,3.067e-14,,,1.032e-14,1.180e-15,,1.187e-14,1.337e-10,9.493e-11,5.405e-4,1.309e-16,1.385e-26,9.497e+2,,,,5.233e-14,4.405e-32,,3.829e-18,2.326e-14,5.459e-17,3.324e-27,,8.029e-3,,1.621e-18,1.875e-2,,
766.06,1.025e+3,3.067e-14,,,1.032e-14,1.181e-15,,1.187e-14,8.637e-11,9.469e-11,7.600e-4,1.309e-16,1.384e-26,1.025e+3,,,,5.234e-14,4.405e-32,,3.827e-18,2.326e-14,5.473e-17,3.323e-27,,6.974e-3,,1.646e-18,1.754e-2,,
766.08,1.076e+3,3.068e-14,,,1.031e-14,1.181e-15,,1.187e-14,6.437e-11,9.425e-11,9.510e-4,1.310e-16,1.383e-26,1.076e+3,,,,5.234e-14,4.404e-32,,3.826e-18,2.326e-14,5.483e-17,3.322e-27,,6.330e-3,,1.662e-18,1.673e-2,,
