idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 1]",2,"[380.53600000000006, 410.946]","[0.45, 0.55]","[3.5776778420999995, 3.3366446046999996]","[16.0, 16.0]","[0.09892187441591022, -0.09892187441591016]",0.09892187441591022
"[0, 2]",2,"[380.53600000000006, 415.608]","[0.45, 0.42]","[3.5776778420999995, 3.1645237905999997]","[16.0, 14.0]","[0.17383917714941255, -0.1738391771494125]",0.17383917714941255
"[0, 3]",2,"[380.53600000000006, 430.358]","[0.45, 0.437]","[3.5776778420999995, 2.8800529204]","[16.0, 10.0]","[0.2846023312457749, -0.28460233124577483]",0.2846023312457749
"[0, 4]",2,"[380.53600000000006, 470.654]","[0.45, 0.098]","[3.5776778420999995, 2.6334684784999998]","[16.0, 6.0]","[0.268900397586315, -0.26890039758631507]",0.26890039758631507
"[0, 5]",2,"[380.53600000000006, 495.913]","[0.45, 0.0413]","[3.5776778420999995, 2.5629852285999997]","[16.0, 10.0]","[0.24339014976287476, -0.24339014976287474]",0.24339014976287476
"[0, 6]",2,"[380.53600000000006, 524.9590000000001]","[0.45, 0.242]","[3.5776778420999995, 3.3366439847999994]","[16.0, 16.0]","[0.0959359190471466, -0.09593591904714671]",0.09593591904714671
"[0, 7]",2,"[380.53600000000006, 537.1930000000001]","[0.45, 0.115]","[3.5776778420999995, 3.7196863938]","[16.0, 20.0]","[-0.032482083722640165, 0.03248208372264022]",0.03248208372264022
"[0, 8]",2,"[380.53600000000006, 543.152]","[0.45, 0.054]","[3.5776778420999995, 3.4030910657999995]","[16.0, 14.0]","[0.0240775763580795, -0.024077576358079444]",0.0240775763580795
"[0, 9]",2,"[380.53600000000006, 562.054]","[0.45, 0.13]","[3.5776778420999995, 3.7499945446]","[16.0, 18.0]","[-0.03749789075916299, 0.037497890759163044]",0.037497890759163044
"[0, 10]",2,"[380.53600000000006, 568.8520000000001]","[0.45, 0.073]","[3.5776778420999995, 3.1645237905999997]","[16.0, 14.0]","[0.09085388867134292, -0.0908538886713429]",0.09085388867134292
"[1, 2]",2,"[410.946, 415.608]","[0.55, 0.42]","[3.3366446046999996, 3.1645237905999997]","[16.0, 14.0]","[0.07425944158722653, -0.07425944158722653]",0.07425944158722653
"[1, 3]",2,"[410.946, 430.358]","[0.55, 0.437]","[3.3366446046999996, 2.8800529204]","[16.0, 10.0]","[0.19578972774257536, -0.1957897277425752]",0.19578972774257536
"[1, 4]",2,"[410.946, 470.654]","[0.55, 0.098]","[3.3366446046999996, 2.6334684784999998]","[16.0, 6.0]","[0.14914271163065274, -0.14914271163065265]",0.14914271163065274
"[1, 5]",2,"[410.946, 495.913]","[0.55, 0.0413]","[3.3366446046999996, 2.5629852285999997]","[16.0, 10.0]","[0.13235797456843257, -0.1323579745684326]",0.1323579745684326
"[1, 6]",2,"[410.946, 524.9590000000001]","[0.55, 0.242]","[3.3366446046999996, 3.3366439847999994]","[16.0, 16.0]","[2.0562235414356422e-07, -2.0562235414356422e-07]",2.0562235414356422e-07
"[1, 7]",2,"[410.946, 537.1930000000001]","[0.55, 0.115]","[3.3366446046999996, 3.7196863938]","[16.0, 20.0]","[-0.06205504395107586, 0.062055043951075986]",0.062055043951075986
"[1, 8]",2,"[410.946, 543.152]","[0.55, 0.054]","[3.3366446046999996, 3.4030910657999995]","[16.0, 14.0]","[-0.0060895585331147695, 0.006089558533114797]",0.006089558533114797
"[1, 9]",2,"[410.946, 562.054]","[0.55, 0.13]","[3.3366446046999996, 3.7499945446]","[16.0, 18.0]","[-0.06334143947497572, 0.06334143947497574]",0.06334143947497574
"[1, 10]",2,"[410.946, 568.8520000000001]","[0.55, 0.073]","[3.3366446046999996, 3.1645237905999997]","[16.0, 14.0]","[0.026343021230637365, -0.026343021230637365]",0.026343021230637365
"[2, 3]",2,"[415.608, 430.358]","[0.42, 0.437]","[3.1645237905999997, 2.8800529204]","[14.0, 10.0]","[0.12296593507184284, -0.122965935071843]",0.122965935071843
"[2, 4]",2,"[415.608, 470.654]","[0.42, 0.098]","[3.1645237905999997, 2.6334684784999998]","[14.0, 6.0]","[0.12518656616860246, -0.1251865661686024]",0.12518656616860246
"[2, 5]",2,"[415.608, 495.913]","[0.42, 0.0413]","[3.1645237905999997, 2.5629852285999997]","[14.0, 10.0]","[0.11507862148839698, -0.11507862148839708]",0.11507862148839708
"[2, 6]",2,"[415.608, 524.9590000000001]","[0.42, 0.242]","[3.1645237905999997, 3.3366439847999994]","[14.0, 16.0]","[-0.061488680871938595, 0.06148868087193865]",0.06148868087193865
"[2, 7]",2,"[415.608, 537.1930000000001]","[0.42, 0.115]","[3.1645237905999997, 3.7196863938]","[14.0, 20.0]","[-0.10284147610829442, 0.10284147610829435]",0.10284147610829442
"[2, 8]",2,"[415.608, 543.152]","[0.42, 0.054]","[3.1645237905999997, 3.4030910657999995]","[14.0, 14.0]","[-0.02537910285751066, 0.02537910285751078]",0.02537910285751078
"[2, 9]",2,"[415.608, 562.054]","[0.42, 0.13]","[3.1645237905999997, 3.7499945446]","[14.0, 18.0]","[-0.10292088791893128, 0.10292088791893138]",0.10292088791893138
"[2, 10]",2,"[415.608, 568.8520000000001]","[0.42, 0.073]","[3.1645237905999997, 3.1645237905999997]","[14.0, 14.0]","[0.0, -2.7755575615628914e-17]",2.7755575615628914e-17
"[3, 4]",2,"[430.358, 470.654]","[0.437, 0.098]","[2.8800529204, 2.6334684784999998]","[10.0, 6.0]","[0.05470921129408146, -0.05470921129408146]",0.05470921129408146
"[3, 5]",2,"[430.358, 495.913]","[0.437, 0.0413]","[2.8800529204, 2.5629852285999997]","[10.0, 10.0]","[0.056434626325815085, -0.0564346263258151]",0.0564346263258151
"[3, 6]",2,"[430.358, 524.9590000000001]","[0.437, 0.242]","[2.8800529204, 3.3366439847999994]","[10.0, 16.0]","[-0.15676450677725318, 0.1567645067772532]",0.1567645067772532
"[3, 7]",2,"[430.358, 537.1930000000001]","[0.437, 0.115]","[2.8800529204, 3.7196863938]","[10.0, 20.0]","[-0.14908136738382893, 0.14908136738382893]",0.14908136738382893
"[3, 8]",2,"[430.358, 543.152]","[0.437, 0.054]","[2.8800529204, 3.4030910657999995]","[10.0, 14.0]","[-0.05277198192401711, 0.05277198192401707]",0.05277198192401711
"[3, 9]",2,"[430.358, 562.054]","[0.437, 0.13]","[2.8800529204, 3.7499945446]","[10.0, 18.0]","[-0.1467651907460309, 0.14676519074603092]",0.14676519074603092
"[3, 10]",2,"[430.358, 568.8520000000001]","[0.437, 0.073]","[2.8800529204, 3.1645237905999997]","[10.0, 14.0]","[-0.04667457412339693, 0.046674574123396845]",0.04667457412339693
"[4, 5]",2,"[470.654, 495.913]","[0.098, 0.0413]","[2.6334684784999998, 2.5629852285999997]","[6.0, 10.0]","[0.029968620149548375, -0.02996862014954843]",0.02996862014954843
"[4, 6]",2,"[470.654, 524.9590000000001]","[0.098, 0.242]","[2.6334684784999998, 3.3366439847999994]","[6.0, 16.0]","[-0.26115411530581756, 0.26115411530581767]",0.26115411530581767
"[4, 7]",2,"[470.654, 537.1930000000001]","[0.098, 0.115]","[2.6334684784999998, 3.7196863938]","[6.0, 20.0]","[-0.43001774020761, 0.43001774020761]",0.43001774020761
"[4, 8]",2,"[470.654, 543.152]","[0.098, 0.054]","[2.6334684784999998, 3.4030910657999995]","[6.0, 14.0]","[-0.25883459326901015, 0.25883459326901015]",0.25883459326901015
"[4, 9]",2,"[470.654, 562.054]","[0.098, 0.13]","[2.6334684784999998, 3.7499945446]","[6.0, 18.0]","[-0.4357118309634691, 0.43571183096346927]",0.43571183096346927
"[4, 10]",2,"[470.654, 568.8520000000001]","[0.098, 0.073]","[2.6334684784999998, 3.1645237905999997]","[6.0, 14.0]","[-0.21837332585372649, 0.21837332585372637]",0.21837332585372649
"[5, 6]",2,"[495.913, 524.9590000000001]","[0.0413, 0.242]","[2.5629852285999997, 3.3366439847999994]","[10.0, 16.0]","[-0.25448545283376767, 0.25448545283376767]",0.25448545283376767
"[5, 7]",2,"[495.913, 537.1930000000001]","[0.0413, 0.115]","[2.5629852285999997, 3.7196863938]","[10.0, 20.0]","[-0.4646062177667888, 0.4646062177667888]",0.4646062177667888
"[5, 8]",2,"[495.913, 543.152]","[0.0413, 0.054]","[2.5629852285999997, 3.4030910657999995]","[10.0, 14.0]","[-0.3144036142832908, 0.31440361428329083]",0.31440361428329083
"[5, 9]",2,"[495.913, 562.054]","[0.0413, 0.13]","[2.5629852285999997, 3.7499945446]","[10.0, 18.0]","[-0.473869417299594, 0.473869417299594]",0.473869417299594
"[5, 10]",2,"[495.913, 568.8520000000001]","[0.0413, 0.073]","[2.5629852285999997, 3.1645237905999997]","[10.0, 14.0]","[-0.2553092685441028, 0.25530926854410285]",0.25530926854410285
"[6, 7]",2,"[524.9590000000001, 537.1930000000001]","[0.242, 0.115]","[3.3366439847999994, 3.7196863938]","[16.0, 20.0]","[-0.1246658236297965, 0.12466582362979656]",0.12466582362979656
"[6, 8]",2,"[524.9590000000001, 543.152]","[0.242, 0.054]","[3.3366439847999994, 3.4030910657999995]","[16.0, 14.0]","[-0.014447699617154086, 0.014447699617154142]",0.014447699617154142
"[6, 9]",2,"[524.9590000000001, 562.054]","[0.242, 0.13]","[3.3366439847999994, 3.7499945446]","[16.0, 18.0]","[-0.12970936604975503, 0.12970936604975492]",0.12970936604975503
"[6, 10]",2,"[524.9590000000001, 568.8520000000001]","[0.242, 0.073]","[3.3366439847999994, 3.1645237905999997]","[16.0, 14.0]","[0.0543467132487957, -0.0543467132487957]",0.0543467132487957
"[7, 8]",2,"[537.1930000000001, 543.152]","[0.115, 0.054]","[3.7196863938, 3.4030910657999995]","[20.0, 14.0]","[0.1230811618856027, -0.12308116188560264]",0.1230811618856027
"[7, 9]",2,"[537.1930000000001, 562.054]","[0.115, 0.13]","[3.7196863938, 3.7499945446]","[20.0, 18.0]","[-0.01317136366153715, 0.013171363661536983]",0.01317136366153715
"[7, 10]",2,"[537.1930000000001, 568.8520000000001]","[0.115, 0.073]","[3.7196863938, 3.1645237905999997]","[20.0, 14.0]","[0.23677429091531987, -0.23677429091531965]",0.23677429091531987
"[8, 9]",2,"[543.152, 562.054]","[0.054, 0.13]","[3.4030910657999995, 3.7499945446]","[14.0, 18.0]","[-0.137666942352987, 0.13766694235298693]",0.137666942352987
"[8, 10]",2,"[543.152, 568.8520000000001]","[0.054, 0.073]","[3.4030910657999995, 3.1645237905999997]","[14.0, 14.0]","[0.09471755090720163, -0.09471755090720146]",0.09471755090720163
"[9, 10]",2,"[562.054, 568.8520000000001]","[0.13, 0.073]","[3.7499945446, 3.1645237905999997]","[18.0, 14.0]","[0.2494011821836254, -0.2494011821836254]",0.2494011821836254
"[0, 1, 2]",3,"[380.53600000000006, 410.946, 415.608]","[0.45, 0.55, 0.42]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997]","[16.0, 16.0, 14.0]","[0.10470436875152048, -0.0013205326283749486, -0.10338383612314567]",0.10470436875152048
"[0, 1, 3]",3,"[380.53600000000006, 410.946, 430.358]","[0.45, 0.55, 0.437]","[3.5776778420999995, 3.3366446046999996, 2.8800529204]","[16.0, 16.0, 10.0]","[0.14618825019212073, 0.07102906931150005, -0.21721731950362078]",0.21721731950362078
"[0, 1, 4]",3,"[380.53600000000006, 410.946, 470.654]","[0.45, 0.55, 0.098]","[3.5776778420999995, 3.3366446046999996, 2.6334684784999998]","[16.0, 16.0, 6.0]","[0.13390003135429135, -0.01572170774560233, -0.118178323608689]",0.13390003135429135
"[0, 1, 5]",3,"[380.53600000000006, 410.946, 495.913]","[0.45, 0.55, 0.0413]","[3.5776778420999995, 3.3366446046999996, 2.5629852285999997]","[16.0, 16.0, 10.0]","[0.12964205443035082, -0.028269946935986723, -0.10137210749436415]",0.12964205443035082
"[0, 1, 6]",3,"[380.53600000000006, 410.946, 524.9590000000001]","[0.45, 0.55, 0.242]","[3.5776778420999995, 3.3366446046999996, 3.3366439847999994]","[16.0, 16.0, 16.0]","[0.09058118101467344, -0.06737456010187115, -0.02320662091280226]",0.09058118101467344
"[0, 1, 7]",3,"[380.53600000000006, 410.946, 537.1930000000001]","[0.45, 0.55, 0.115]","[3.5776778420999995, 3.3366446046999996, 3.7196863938]","[16.0, 16.0, 20.0]","[0.0802268811170404, -0.11146638182274093, 0.0312395007057005]",0.11146638182274093
"[0, 1, 8]",3,"[380.53600000000006, 410.946, 543.152]","[0.45, 0.55, 0.054]","[3.5776778420999995, 3.3366446046999996, 3.4030910657999995]","[16.0, 16.0, 14.0]","[0.09605764287929464, -0.09452294505767755, -0.0015346978216169357]",0.09605764287929464
"[0, 1, 9]",3,"[380.53600000000006, 410.946, 562.054]","[0.45, 0.55, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.7499945446]","[16.0, 16.0, 18.0]","[0.08015560438781055, -0.11261134438883125, 0.03245574000102071]",0.11261134438883125
"[0, 1, 10]",3,"[380.53600000000006, 410.946, 568.8520000000001]","[0.45, 0.55, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997]","[16.0, 16.0, 14.0]","[0.10302777848628936, -0.07610442627770864, -0.02692335220858072]",0.10302777848628936
"[0, 2, 3]",3,"[380.53600000000006, 415.608, 430.358]","[0.45, 0.42, 0.437]","[3.5776778420999995, 3.1645237905999997, 2.8800529204]","[16.0, 14.0, 10.0]","[0.18633420838911766, 0.00033087570334683347, -0.18666508409246452]",0.18666508409246452
"[0, 2, 4]",3,"[380.53600000000006, 415.608, 470.654]","[0.45, 0.42, 0.098]","[3.5776778420999995, 3.1645237905999997, 2.6334684784999998]","[16.0, 14.0, 6.0]","[0.20201392905040588, -0.09050322749922535, -0.11151070155118036]",0.20201392905040588
"[0, 2, 5]",3,"[380.53600000000006, 415.608, 495.913]","[0.45, 0.42, 0.0413]","[3.5776778420999995, 3.1645237905999997, 2.5629852285999997]","[16.0, 14.0, 10.0]","[0.19984152259014426, -0.10307256843869428, -0.09676895415144997]",0.19984152259014426
"[0, 2, 6]",3,"[380.53600000000006, 415.608, 524.9590000000001]","[0.45, 0.42, 0.242]","[3.5776778420999995, 3.1645237905999997, 3.3366439847999994]","[16.0, 14.0, 16.0]","[0.14162983966492693, -0.14079266631155124, -0.0008371733533756309]",0.14162983966492693
"[0, 2, 7]",3,"[380.53600000000006, 415.608, 537.1930000000001]","[0.45, 0.42, 0.115]","[3.5776778420999995, 3.1645237905999997, 3.7196863938]","[16.0, 14.0, 20.0]","[0.14205738791425243, -0.18631922333735584, 0.04426183542310342]",0.18631922333735584
"[0, 2, 8]",3,"[380.53600000000006, 415.608, 543.152]","[0.45, 0.42, 0.054]","[3.5776778420999995, 3.1645237905999997, 3.4030910657999995]","[16.0, 14.0, 14.0]","[0.16550844863438602, -0.1695373866245607, 0.004028937990174654]",0.1695373866245607
"[0, 2, 9]",3,"[380.53600000000006, 415.608, 562.054]","[0.45, 0.42, 0.13]","[3.5776778420999995, 3.1645237905999997, 3.7499945446]","[16.0, 14.0, 18.0]","[0.1424784939497835, -0.18749991704227043, 0.045021423092486995]",0.18749991704227043
"[0, 2, 10]",3,"[380.53600000000006, 415.608, 568.8520000000001]","[0.45, 0.42, 0.073]","[3.5776778420999995, 3.1645237905999997, 3.1645237905999997]","[16.0, 14.0, 14.0]","[0.17020921192785315, -0.15103036664266017, -0.019178845285192855]",0.17020921192785315
"[0, 3, 4]",3,"[380.53600000000006, 430.358, 470.654]","[0.45, 0.437, 0.098]","[3.5776778420999995, 2.8800529204, 2.6334684784999998]","[16.0, 10.0, 6.0]","[0.28865460622602224, -0.21078447507800796, -0.07787013114801421]",0.28865460622602224
"[0, 3, 5]",3,"[380.53600000000006, 430.358, 495.913]","[0.45, 0.437, 0.0413]","[3.5776778420999995, 2.8800529204, 2.5629852285999997]","[16.0, 10.0, 10.0]","[0.29123407113667554, -0.22218836186044594, -0.0690457092762294]",0.29123407113667554
"[0, 3, 6]",3,"[380.53600000000006, 430.358, 524.9590000000001]","[0.45, 0.437, 0.242]","[3.5776778420999995, 2.8800529204, 3.3366439847999994]","[16.0, 10.0, 16.0]","[0.21618073364219392, -0.2598839254341883, 0.04370319179199439]",0.2598839254341883
"[0, 3, 7]",3,"[380.53600000000006, 430.358, 537.1930000000001]","[0.45, 0.437, 0.115]","[3.5776778420999995, 2.8800529204, 3.7196863938]","[16.0, 10.0, 20.0]","[0.23855879876814762, -0.3000581721999356, 0.0614993734317879]",0.3000581721999356
"[0, 3, 8]",3,"[380.53600000000006, 430.358, 543.152]","[0.45, 0.437, 0.054]","[3.5776778420999995, 2.8800529204, 3.4030910657999995]","[16.0, 10.0, 14.0]","[0.26846581151845417, -0.282752179219699, 0.014286367701244636]",0.282752179219699
"[0, 3, 9]",3,"[380.53600000000006, 430.358, 562.054]","[0.45, 0.437, 0.13]","[3.5776778420999995, 2.8800529204, 3.7499945446]","[16.0, 10.0, 18.0]","[0.23984075057453108, -0.30097119561759245, 0.061130445043061345]",0.30097119561759245
"[0, 3, 10]",3,"[380.53600000000006, 430.358, 568.8520000000001]","[0.45, 0.437, 0.073]","[3.5776778420999995, 2.8800529204, 3.1645237905999997]","[16.0, 10.0, 14.0]","[0.2667389294774773, -0.2668249280031053, 8.599852562786447e-05]",0.2668249280031053
"[0, 4, 5]",3,"[380.53600000000006, 470.654, 495.913]","[0.45, 0.098, 0.0413]","[3.5776778420999995, 2.6334684784999998, 2.5629852285999997]","[16.0, 6.0, 10.0]","[0.35117230991095566, -0.1918676776775498, -0.1593046322334059]",0.35117230991095566
"[0, 4, 6]",3,"[380.53600000000006, 470.654, 524.9590000000001]","[0.45, 0.098, 0.242]","[3.5776778420999995, 2.6334684784999998, 3.3366439847999994]","[16.0, 6.0, 16.0]","[0.2000133240326737, -0.18685877147774765, -0.013154552554926091]",0.2000133240326737
"[0, 4, 7]",3,"[380.53600000000006, 470.654, 537.1930000000001]","[0.45, 0.098, 0.115]","[3.5776778420999995, 2.6334684784999998, 3.7196863938]","[16.0, 6.0, 20.0]","[0.18582914464689737, -0.25058031757300003, 0.06475117292610269]",0.25058031757300003
"[0, 4, 8]",3,"[380.53600000000006, 470.654, 543.152]","[0.45, 0.098, 0.054]","[3.5776778420999995, 2.6334684784999998, 3.4030910657999995]","[16.0, 6.0, 14.0]","[0.24855521878371523, -0.2517946972749294, 0.0032394784912143093]",0.2517946972749294
"[0, 4, 9]",3,"[380.53600000000006, 470.654, 562.054]","[0.45, 0.098, 0.13]","[3.5776778420999995, 2.6334684784999998, 3.7499945446]","[16.0, 6.0, 18.0]","[0.1861747062536071, -0.25292425545857944, 0.06674954920497246]",0.25292425545857944
"[0, 4, 10]",3,"[380.53600000000006, 470.654, 568.8520000000001]","[0.45, 0.098, 0.073]","[3.5776778420999995, 2.6334684784999998, 3.1645237905999997]","[16.0, 6.0, 14.0]","[0.2658879551331974, -0.2288764580096545, -0.03701149712354293]",0.2658879551331974
"[0, 5, 6]",3,"[380.53600000000006, 495.913, 524.9590000000001]","[0.45, 0.0413, 0.242]","[3.5776778420999995, 2.5629852285999997, 3.3366439847999994]","[16.0, 10.0, 16.0]","[0.18859783501784066, -0.16424042448961762, -0.024357410528222878]",0.18859783501784066
"[0, 5, 7]",3,"[380.53600000000006, 495.913, 537.1930000000001]","[0.45, 0.0413, 0.115]","[3.5776778420999995, 2.5629852285999997, 3.7196863938]","[16.0, 10.0, 20.0]","[0.1618009523745434, -0.2235766625683832, 0.06177571019383986]",0.2235766625683832
"[0, 5, 8]",3,"[380.53600000000006, 495.913, 543.152]","[0.45, 0.0413, 0.054]","[3.5776778420999995, 2.5629852285999997, 3.4030910657999995]","[16.0, 10.0, 14.0]","[0.2262821619678348, -0.22633759770293055, 5.5435735095796246e-05]",0.22633759770293055
"[0, 5, 9]",3,"[380.53600000000006, 495.913, 562.054]","[0.45, 0.0413, 0.13]","[3.5776778420999995, 2.5629852285999997, 3.7499945446]","[16.0, 10.0, 18.0]","[0.16162607489268255, -0.22582693157063055, 0.06420085667794787]",0.22582693157063055
"[0, 5, 10]",3,"[380.53600000000006, 495.913, 568.8520000000001]","[0.45, 0.0413, 0.073]","[3.5776778420999995, 2.5629852285999997, 3.1645237905999997]","[16.0, 10.0, 14.0]","[0.24908444039272382, -0.20491872675755046, -0.04416571363517341]",0.24908444039272382
"[0, 6, 7]",3,"[380.53600000000006, 524.9590000000001, 537.1930000000001]","[0.45, 0.242, 0.115]","[3.5776778420999995, 3.3366439847999994, 3.7196863938]","[16.0, 16.0, 20.0]","[0.061537327558717214, -0.09910022474806002, 0.03756289718934255]",0.09910022474806002
"[0, 6, 8]",3,"[380.53600000000006, 524.9590000000001, 543.152]","[0.45, 0.242, 0.054]","[3.5776778420999995, 3.3366439847999994, 3.4030910657999995]","[16.0, 16.0, 14.0]","[0.09578408305204356, -0.08745209925996644, -0.008331983792076926]",0.09578408305204356
"[0, 6, 9]",3,"[380.53600000000006, 524.9590000000001, 562.054]","[0.45, 0.242, 0.13]","[3.5776778420999995, 3.3366439847999994, 3.7499945446]","[16.0, 16.0, 18.0]","[0.06042334911931335, -0.10065520111709697, 0.04023185199778348]",0.10065520111709697
"[0, 6, 10]",3,"[380.53600000000006, 524.9590000000001, 568.8520000000001]","[0.45, 0.242, 0.073]","[3.5776778420999995, 3.3366439847999994, 3.1645237905999997]","[16.0, 16.0, 14.0]","[0.11914648074742795, -0.06769346694561967, -0.051453013801808195]",0.11914648074742795
"[0, 7, 8]",3,"[380.53600000000006, 537.1930000000001, 543.152]","[0.45, 0.115, 0.054]","[3.5776778420999995, 3.7196863938, 3.4030910657999995]","[16.0, 20.0, 14.0]","[-0.010188282127637671, 0.03372662662616066, -0.02353834449852317]",0.03372662662616066
"[0, 7, 9]",3,"[380.53600000000006, 537.1930000000001, 562.054]","[0.45, 0.115, 0.13]","[3.5776778420999995, 3.7196863938, 3.7499945446]","[16.0, 20.0, 18.0]","[-0.05272562369828726, 0.023844706871008717, 0.02888091682727846]",0.05272562369828726
"[0, 7, 10]",3,"[380.53600000000006, 537.1930000000001, 568.8520000000001]","[0.45, 0.115, 0.073]","[3.5776778420999995, 3.7196863938, 3.1645237905999997]","[16.0, 20.0, 14.0]","[0.04342287590787208, 0.04140632937017477, -0.08482920527804685]",0.08482920527804685
"[0, 8, 9]",3,"[380.53600000000006, 543.152, 562.054]","[0.45, 0.054, 0.13]","[3.5776778420999995, 3.4030910657999995, 3.7499945446]","[16.0, 14.0, 18.0]","[-0.014085158624956295, -0.02413077865941761, 0.03821593728437388]",0.03821593728437388
"[0, 8, 10]",3,"[380.53600000000006, 543.152, 568.8520000000001]","[0.45, 0.054, 0.073]","[3.5776778420999995, 3.4030910657999995, 3.1645237905999997]","[16.0, 14.0, 14.0]","[0.09553007934169977, -0.013511405869228929, -0.08201867347247062]",0.09553007934169977
"[0, 9, 10]",3,"[380.53600000000006, 562.054, 568.8520000000001]","[0.45, 0.13, 0.073]","[3.5776778420999995, 3.7499945446, 3.1645237905999997]","[16.0, 18.0, 14.0]","[0.04097097454864873, 0.04513815428870606, -0.08610912883735472]",0.08610912883735472
"[1, 2, 3]",3,"[410.946, 415.608, 430.358]","[0.55, 0.42, 0.437]","[3.3366446046999996, 3.1645237905999997, 2.8800529204]","[16.0, 14.0, 10.0]","[0.12767045035922386, 0.017156129324094382, -0.1448265796833184]",0.1448265796833184
"[1, 2, 4]",3,"[410.946, 415.608, 470.654]","[0.55, 0.42, 0.098]","[3.3366446046999996, 3.1645237905999997, 2.6334684784999998]","[16.0, 14.0, 6.0]","[0.11218380120677518, -0.029784960208930067, -0.08239884099784513]",0.11218380120677518
"[1, 2, 5]",3,"[410.946, 415.608, 495.913]","[0.55, 0.42, 0.0413]","[3.3366446046999996, 3.1645237905999997, 2.5629852285999997]","[16.0, 14.0, 10.0]","[0.10776487365925519, -0.03623817535141388, -0.07152669830784134]",0.10776487365925519
"[1, 2, 6]",3,"[410.946, 415.608, 524.9590000000001]","[0.55, 0.42, 0.242]","[3.3366446046999996, 3.1645237905999997, 3.3366439847999994]","[16.0, 14.0, 16.0]","[0.05277323050293348, -0.07095022487840785, 0.01817699437547443]",0.07095022487840785
"[1, 2, 7]",3,"[410.946, 415.608, 537.1930000000001]","[0.55, 0.42, 0.115]","[3.3366446046999996, 3.1645237905999997, 3.7196863938]","[16.0, 14.0, 20.0]","[0.045330129543481035, -0.09027235923877763, 0.04494222969529649]",0.09027235923877763
"[1, 2, 8]",3,"[410.946, 415.608, 543.152]","[0.55, 0.42, 0.054]","[3.3366446046999996, 3.1645237905999997, 3.4030910657999995]","[16.0, 14.0, 14.0]","[0.06784516469425006, -0.07543532317409707, 0.007590158479846933]",0.07543532317409707
"[1, 2, 9]",3,"[410.946, 415.608, 562.054]","[0.55, 0.42, 0.13]","[3.3366446046999996, 3.1645237905999997, 3.7499945446]","[16.0, 14.0, 18.0]","[0.04552655351074608, -0.09059003908900698, 0.04506348557826075]",0.09059003908900698
"[1, 2, 10]",3,"[410.946, 415.608, 568.8520000000001]","[0.55, 0.42, 0.073]","[3.3366446046999996, 3.1645237905999997, 3.1645237905999997]","[16.0, 14.0, 14.0]","[0.07472392954708196, -0.06630418147555822, -0.008419748071523861]",0.07472392954708196
"[1, 3, 4]",3,"[410.946, 430.358, 470.654]","[0.55, 0.437, 0.098]","[3.3366446046999996, 2.8800529204, 2.6334684784999998]","[16.0, 10.0, 6.0]","[0.2112456333638858, -0.15079226444764315, -0.06045336891624266]",0.2112456333638858
"[1, 3, 5]",3,"[410.946, 430.358, 495.913]","[0.55, 0.437, 0.0413]","[3.3366446046999996, 2.8800529204, 2.5629852285999997]","[16.0, 10.0, 10.0]","[0.21136669434900057, -0.1576497440198832, -0.05371695032911733]",0.21136669434900057
"[1, 3, 6]",3,"[410.946, 430.358, 524.9590000000001]","[0.55, 0.437, 0.242]","[3.3366446046999996, 2.8800529204, 3.3366439847999994]","[16.0, 10.0, 16.0]","[0.14092963439473155, -0.1894711468514199, 0.04854151245668831]",0.1894711468514199
"[1, 3, 7]",3,"[410.946, 430.358, 537.1930000000001]","[0.55, 0.437, 0.115]","[3.3366446046999996, 2.8800529204, 3.7196863938]","[16.0, 10.0, 20.0]","[0.15430645437313656, -0.2108024700063812, 0.05649601563324451]",0.2108024700063812
"[1, 3, 8]",3,"[410.946, 430.358, 543.152]","[0.55, 0.437, 0.054]","[3.3366446046999996, 2.8800529204, 3.4030910657999995]","[16.0, 10.0, 14.0]","[0.18249459823141045, -0.19672584631478202, 0.014231248083371669]",0.19672584631478202
"[1, 3, 9]",3,"[410.946, 430.358, 562.054]","[0.55, 0.437, 0.13]","[3.3366446046999996, 2.8800529204, 3.7499945446]","[16.0, 10.0, 18.0]","[0.155285926434525, -0.21116193640816988, 0.05587600997364494]",0.21116193640816988
"[1, 3, 10]",3,"[410.946, 430.358, 568.8520000000001]","[0.55, 0.437, 0.073]","[3.3366446046999996, 2.8800529204, 3.1645237905999997]","[16.0, 10.0, 14.0]","[0.1834811831954124, -0.1875028613820608, 0.004021678186648434]",0.1875028613820608
"[1, 4, 5]",3,"[410.946, 470.654, 495.913]","[0.55, 0.098, 0.0413]","[3.3366446046999996, 2.6334684784999998, 2.5629852285999997]","[16.0, 6.0, 10.0]","[0.2180958245277248, -0.11829861897768376, -0.09979720555004087]",0.2180958245277248
"[1, 4, 6]",3,"[410.946, 470.654, 524.9590000000001]","[0.55, 0.098, 0.242]","[3.3366446046999996, 2.6334684784999998, 3.3366439847999994]","[16.0, 6.0, 16.0]","[0.08952433179855424, -0.12035976870063216, 0.030835436902077906]",0.12035976870063216
