idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 2, 5, 10]",4,"[272.778, 290.668, 381.96700000000004, 443.55600000000004]","[0.65, 0.41, 1.27, 0.31]","[4.5437368209999995, 4.2641148086, 3.2449074634, 3.0012904828]","[11.0, 7.0, 11.0, 9.0]","[0.17440561845780925, 0.0701034487458022, -0.14002417141547685, -0.10448489578813455]",0.17440561845780925
"[0, 2, 6, 7]",4,"[272.778, 290.668, 393.048, 397.196]","[0.65, 0.41, 1.07, 0.89]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 3.3274372299999997]","[11.0, 7.0, 7.0, 9.0]","[0.18646685023607756, 0.07192887779285984, -0.11096579133379858, -0.14742993669513882]",0.18646685023607756
"[0, 2, 6, 8]",4,"[272.778, 290.668, 393.048, 412.97]","[0.65, 0.41, 1.07, 0.68]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 7.0, 9.0]","[0.2041242325313679, 0.08210287046127501, -0.0017748623351681592, -0.2844522406574749]",0.2844522406574749
"[0, 2, 6, 9]",4,"[272.778, 290.668, 393.048, 420.50500000000005]","[0.65, 0.41, 1.07, 0.71]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 2.9475352343999996]","[11.0, 7.0, 7.0, 7.0]","[0.2165103861949995, 0.08707081345116259, -0.0023815077959462583, -0.30119969185021594]",0.30119969185021594
"[0, 2, 6, 10]",4,"[272.778, 290.668, 393.048, 443.55600000000004]","[0.65, 0.41, 1.07, 0.31]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 7.0, 9.0]","[0.24161345238865395, 0.09422176987578942, -0.10746497548605227, -0.228370246778391]",0.24161345238865395
"[0, 2, 7, 8]",4,"[272.778, 290.668, 397.196, 412.97]","[0.65, 0.41, 0.89, 0.68]","[4.5437368209999995, 4.2641148086, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.19944082403079666, 0.08041246797648932, -0.015080256546126491, -0.2647730354611595]",0.2647730354611595
"[0, 2, 7, 9]",4,"[272.778, 290.668, 397.196, 420.50500000000005]","[0.65, 0.41, 0.89, 0.71]","[4.5437368209999995, 4.2641148086, 3.3274372299999997, 2.9475352343999996]","[11.0, 7.0, 9.0, 7.0]","[0.21124980647736172, 0.0851729115155794, -0.016006593553351267, -0.2804161244395899]",0.2804161244395899
"[0, 2, 7, 10]",4,"[272.778, 290.668, 397.196, 443.55600000000004]","[0.65, 0.41, 0.89, 0.31]","[4.5437368209999995, 4.2641148086, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.2356987273901689, 0.09248984526703516, -0.12199969540900946, -0.20618887724819462]",0.2356987273901689
"[0, 2, 8, 9]",4,"[272.778, 290.668, 412.97, 420.50500000000005]","[0.65, 0.41, 0.68, 0.71]","[4.5437368209999995, 4.2641148086, 3.0012904828, 2.9475352343999996]","[11.0, 7.0, 9.0, 7.0]","[0.22739982841098652, 0.09385973198857384, -0.1539766602958375, -0.16728290010372282]",0.22739982841098652
"[0, 2, 8, 10]",4,"[272.778, 290.668, 412.97, 443.55600000000004]","[0.65, 0.41, 0.68, 0.31]","[4.5437368209999995, 4.2641148086, 3.0012904828, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.26024565365334507, 0.10622531727433628, -0.25727256423859834, -0.10919840668908284]",0.26024565365334507
"[0, 2, 9, 10]",4,"[272.778, 290.668, 420.50500000000005, 443.55600000000004]","[0.65, 0.41, 0.71, 0.31]","[4.5437368209999995, 4.2641148086, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 7.0, 9.0]","[0.2806773763192282, 0.11465772250778951, -0.2802406695548031, -0.1150944292722145]",0.2806773763192282
"[0, 3, 4, 5]",4,"[272.778, 368.84200000000004, 372.494, 381.96700000000004]","[0.65, 0.13, 0.45, 1.27]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.2449074634]","[11.0, 7.0, 9.0, 11.0]","[0.17393295354954116, -0.0012654930622521196, -0.015947226215862392, -0.15672023427142667]",0.17393295354954116
"[0, 3, 4, 6]",4,"[272.778, 368.84200000000004, 372.494, 393.048]","[0.65, 0.13, 0.45, 1.07]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3603625985999996]","[11.0, 7.0, 9.0, 7.0]","[0.23991864418470474, -0.016738282660505317, -0.09389596860642829, -0.12928439291777116]",0.23991864418470474
"[0, 3, 4, 7]",4,"[272.778, 368.84200000000004, 372.494, 397.196]","[0.65, 0.13, 0.45, 0.89]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3274372299999997]","[11.0, 7.0, 9.0, 9.0]","[0.23425448973950805, -0.013360717837795903, -0.07737686819938963, -0.1435169037023225]",0.23425448973950805
"[0, 3, 4, 8]",4,"[272.778, 368.84200000000004, 372.494, 412.97]","[0.65, 0.13, 0.45, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.25955028745704695, 0.005476234101532265, 0.011520717778682688, -0.2765472393372618]",0.2765472393372618
"[0, 3, 4, 9]",4,"[272.778, 368.84200000000004, 372.494, 420.50500000000005]","[0.65, 0.13, 0.45, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 2.9475352343999996]","[11.0, 7.0, 9.0, 7.0]","[0.27988689985008813, 0.006245192040211664, 0.01405331405511101, -0.3001854059454107]",0.3001854059454107
"[0, 3, 4, 10]",4,"[272.778, 368.84200000000004, 372.494, 443.55600000000004]","[0.65, 0.13, 0.45, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.3271076266620458, -0.009730973083333094, -0.06524366200775716, -0.2521329915709555]",0.3271076266620458
"[0, 3, 5, 6]",4,"[272.778, 368.84200000000004, 381.96700000000004, 393.048]","[0.65, 0.13, 1.27, 1.07]","[4.5437368209999995, 3.3603625985999996, 3.2449074634, 3.3603625985999996]","[11.0, 7.0, 11.0, 7.0]","[0.1550155719107904, -0.001320083233926475, -0.14349933158233663, -0.010196157094527203]",0.1550155719107904
"[0, 3, 5, 7]",4,"[272.778, 368.84200000000004, 381.96700000000004, 397.196]","[0.65, 0.13, 1.27, 0.89]","[4.5437368209999995, 3.3603625985999996, 3.2449074634, 3.3274372299999997]","[11.0, 7.0, 11.0, 9.0]","[0.15232986085386835, -0.0007075630194811819, -0.12928208059561708, -0.022340217238770166]",0.15232986085386835
"[0, 3, 5, 8]",4,"[272.778, 368.84200000000004, 381.96700000000004, 412.97]","[0.65, 0.13, 1.27, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.2449074634, 3.0012904828]","[11.0, 7.0, 11.0, 9.0]","[0.1611222121940398, 0.005120810551723212, -0.019976203051501273, -0.14626681969426175]",0.1611222121940398
"[0, 3, 5, 9]",4,"[272.778, 368.84200000000004, 381.96700000000004, 420.50500000000005]","[0.65, 0.13, 1.27, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.2449074634, 2.9475352343999996]","[11.0, 7.0, 11.0, 7.0]","[0.16871823773585884, 0.005547182282219478, -0.017238319579212957, -0.15702710043886542]",0.16871823773585884
"[0, 3, 5, 10]",4,"[272.778, 368.84200000000004, 381.96700000000004, 443.55600000000004]","[0.65, 0.13, 1.27, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.2449074634, 3.0012904828]","[11.0, 7.0, 11.0, 9.0]","[0.18570911871417872, 0.0023296573300664106, -0.09410092449564589, -0.09393785154859932]",0.18570911871417872
"[0, 3, 6, 7]",4,"[272.778, 368.84200000000004, 393.048, 397.196]","[0.65, 0.13, 1.07, 0.89]","[4.5437368209999995, 3.3603625985999996, 3.3603625985999996, 3.3274372299999997]","[11.0, 7.0, 7.0, 9.0]","[0.20128483508857226, -0.010221072652537695, -0.0789462813870222, -0.11211748104901248]",0.20128483508857226
"[0, 3, 6, 8]",4,"[272.778, 368.84200000000004, 393.048, 412.97]","[0.65, 0.13, 1.07, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 7.0, 9.0]","[0.21970974653188347, 0.003526256125115902, 0.027236359407639243, -0.25047236206463863]",0.25047236206463863
"[0, 3, 6, 9]",4,"[272.778, 368.84200000000004, 393.048, 420.50500000000005]","[0.65, 0.13, 1.07, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.3603625985999996, 2.9475352343999996]","[11.0, 7.0, 7.0, 7.0]","[0.234118382553981, 0.003932858196827864, 0.030376902739747302, -0.26842814349055616]",0.26842814349055616
"[0, 3, 6, 10]",4,"[272.778, 368.84200000000004, 393.048, 443.55600000000004]","[0.65, 0.13, 1.07, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 7.0, 9.0]","[0.26604057725614727, -0.007376198500806445, -0.05697283075926657, -0.20169154799607417]",0.26604057725614727
"[0, 3, 7, 8]",4,"[272.778, 368.84200000000004, 397.196, 412.97]","[0.65, 0.13, 0.89, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.2141805582299512, 0.0041893802699560015, 0.014701435152915499, -0.2330713736528227]",0.2330713736528227
"[0, 3, 7, 9]",4,"[272.778, 368.84200000000004, 397.196, 420.50500000000005]","[0.65, 0.13, 0.89, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 2.9475352343999996]","[11.0, 7.0, 9.0, 7.0]","[0.22784487231380735, 0.00466459365566909, 0.017488922909473348, -0.24999838887894982]",0.24999838887894982
"[0, 3, 7, 10]",4,"[272.778, 368.84200000000004, 397.196, 443.55600000000004]","[0.65, 0.13, 0.89, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.2584425113382486, -0.004961611298667873, -0.07135695248601132, -0.18212394755356942]",0.2584425113382486
"[0, 3, 8, 9]",4,"[272.778, 368.84200000000004, 412.97, 420.50500000000005]","[0.65, 0.13, 0.68, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.0012904828, 2.9475352343999996]","[11.0, 7.0, 9.0, 7.0]","[0.24525867717366232, 0.014698275156553947, -0.12075046739253303, -0.13920648493768312]",0.24525867717366232
"[0, 3, 8, 10]",4,"[272.778, 368.84200000000004, 412.97, 443.55600000000004]","[0.65, 0.13, 0.68, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.0012904828, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.28477102460572173, 0.012429497692285386, -0.20864282993849415, -0.08855769235951294]",0.28477102460572173
"[0, 3, 9, 10]",4,"[272.778, 368.84200000000004, 420.50500000000005, 443.55600000000004]","[0.65, 0.13, 0.71, 0.31]","[4.5437368209999995, 3.3603625985999996, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 7.0, 9.0]","[0.3093020101079524, 0.014299822822743197, -0.23242501074605226, -0.09117682218464337]",0.3093020101079524
"[0, 4, 5, 6]",4,"[272.778, 372.494, 381.96700000000004, 393.048]","[0.65, 0.45, 1.27, 1.07]","[4.5437368209999995, 3.3274372299999997, 3.2449074634, 3.3603625985999996]","[11.0, 9.0, 11.0, 7.0]","[0.1390747754136264, -0.011744635734934533, -0.12113577681012788, -0.006194362868563952]",0.1390747754136264
"[0, 4, 5, 7]",4,"[272.778, 372.494, 381.96700000000004, 397.196]","[0.65, 0.45, 1.27, 0.89]","[4.5437368209999995, 3.3274372299999997, 3.2449074634, 3.3274372299999997]","[11.0, 9.0, 11.0, 9.0]","[0.13690107172687846, -0.009369889664068543, -0.11015211795860896, -0.017379064104201036]",0.13690107172687846
"[0, 4, 5, 8]",4,"[272.778, 372.494, 381.96700000000004, 412.97]","[0.65, 0.45, 1.27, 0.68]","[4.5437368209999995, 3.3274372299999997, 3.2449074634, 3.0012904828]","[11.0, 9.0, 11.0, 9.0]","[0.14395602756610762, 0.012647908771215799, -0.0224823141377003, -0.1341216221996232]",0.14395602756610762
"[0, 4, 5, 9]",4,"[272.778, 372.494, 381.96700000000004, 420.50500000000005]","[0.65, 0.45, 1.27, 0.71]","[4.5437368209999995, 3.3274372299999997, 3.2449074634, 2.9475352343999996]","[11.0, 9.0, 11.0, 7.0]","[0.14999161237607933, 0.013847355252656623, -0.020648829929329315, -0.14319013769940664]",0.14999161237607933
"[0, 4, 5, 10]",4,"[272.778, 372.494, 381.96700000000004, 443.55600000000004]","[0.65, 0.45, 1.27, 0.31]","[4.5437368209999995, 3.3274372299999997, 3.2449074634, 3.0012904828]","[11.0, 9.0, 11.0, 9.0]","[0.1632491878647938, 0.0007814153056798223, -0.08175703666893774, -0.08227356650153607]",0.1632491878647938
"[0, 4, 6, 7]",4,"[272.778, 372.494, 393.048, 397.196]","[0.65, 0.45, 1.07, 0.89]","[4.5437368209999995, 3.3274372299999997, 3.3603625985999996, 3.3274372299999997]","[11.0, 9.0, 7.0, 9.0]","[0.17548798402540405, -0.04289441082417139, -0.0530339687499759, -0.07955960445125676]",0.17548798402540405
"[0, 4, 6, 8]",4,"[272.778, 372.494, 393.048, 412.97]","[0.65, 0.45, 1.07, 0.68]","[4.5437368209999995, 3.3274372299999997, 3.3603625985999996, 3.0012904828]","[11.0, 9.0, 7.0, 9.0]","[0.1889533634582335, 0.003674753894791022, 0.023203050804378678, -0.21583116815740327]",0.21583116815740327
"[0, 4, 6, 9]",4,"[272.778, 372.494, 393.048, 420.50500000000005]","[0.65, 0.45, 1.07, 0.71]","[4.5437368209999995, 3.3274372299999997, 3.3603625985999996, 2.9475352343999996]","[11.0, 9.0, 7.0, 7.0]","[0.19951360170556903, 0.004484440759357666, 0.025473142095545298, -0.2294711845604721]",0.2294711845604721
"[0, 4, 6, 10]",4,"[272.778, 372.494, 393.048, 443.55600000000004]","[0.65, 0.45, 1.07, 0.31]","[4.5437368209999995, 3.3274372299999997, 3.3603625985999996, 3.0012904828]","[11.0, 9.0, 7.0, 9.0]","[0.22245117147556673, -0.03300960950095702, -0.03281736476171776, -0.15662419721289184]",0.22245117147556673
"[0, 4, 7, 8]",4,"[272.778, 372.494, 397.196, 412.97]","[0.65, 0.45, 0.89, 0.68]","[4.5437368209999995, 3.3274372299999997, 3.3274372299999997, 3.0012904828]","[11.0, 9.0, 9.0, 9.0]","[0.18485114106188752, 0.006297218613055405, 0.01167994180061005, -0.20282830147555297]",0.20282830147555297
"[0, 4, 7, 9]",4,"[272.778, 372.494, 397.196, 420.50500000000005]","[0.65, 0.45, 0.89, 0.71]","[4.5437368209999995, 3.3274372299999997, 3.3274372299999997, 2.9475352343999996]","[11.0, 9.0, 9.0, 7.0]","[0.1949420927181075, 0.0073464628705012525, 0.013626056841968881, -0.2159146124305777]",0.2159146124305777
"[0, 4, 7, 10]",4,"[272.778, 372.494, 397.196, 443.55600000000004]","[0.65, 0.45, 0.89, 0.31]","[4.5437368209999995, 3.3274372299999997, 3.3274372299999997, 3.0012904828]","[11.0, 9.0, 9.0, 9.0]","[0.21704284058284867, -0.025546076918956523, -0.04738229843707903, -0.14411446522681323]",0.21704284058284867
"[0, 4, 8, 9]",4,"[272.778, 372.494, 412.97, 420.50500000000005]","[0.65, 0.45, 0.68, 0.71]","[4.5437368209999995, 3.3274372299999997, 3.0012904828, 2.9475352343999996]","[11.0, 9.0, 9.0, 7.0]","[0.207775907684828, 0.04275720531465907, -0.11816764111804645, -0.1323654718814407]",0.207775907684828
"[0, 4, 8, 10]",4,"[272.778, 372.494, 412.97, 443.55600000000004]","[0.65, 0.45, 0.68, 0.31]","[4.5437368209999995, 3.3274372299999997, 3.0012904828, 3.0012904828]","[11.0, 9.0, 9.0, 9.0]","[0.23527379215879185, 0.031126594782917544, -0.18702029928633407, -0.0793800876553753]",0.23527379215879185
"[0, 4, 9, 10]",4,"[272.778, 372.494, 420.50500000000005, 443.55600000000004]","[0.65, 0.45, 0.71, 0.31]","[4.5437368209999995, 3.3274372299999997, 2.9475352343999996, 3.0012904828]","[11.0, 9.0, 7.0, 9.0]","[0.25179458846663844, 0.03567199607036106, -0.20559515916569565, -0.08187142537130393]",0.25179458846663844
"[0, 5, 6, 7]",4,"[272.778, 381.96700000000004, 393.048, 397.196]","[0.65, 1.27, 1.07, 0.89]","[4.5437368209999995, 3.2449074634, 3.3603625985999996, 3.3274372299999997]","[11.0, 11.0, 7.0, 9.0]","[0.12490844679263315, -0.10388398125831522, -0.003656107630672034, -0.017368357903645992]",0.12490844679263315
"[0, 5, 6, 8]",4,"[272.778, 381.96700000000004, 393.048, 412.97]","[0.65, 1.27, 1.07, 0.68]","[4.5437368209999995, 3.2449074634, 3.3603625985999996, 3.0012904828]","[11.0, 11.0, 7.0, 9.0]","[0.1308342181975442, -0.029346589659543065, 0.027021601802943163, -0.12850923034094414]",0.1308342181975442
"[0, 5, 6, 9]",4,"[272.778, 381.96700000000004, 393.048, 420.50500000000005]","[0.65, 1.27, 1.07, 0.71]","[4.5437368209999995, 3.2449074634, 3.3603625985999996, 2.9475352343999996]","[11.0, 11.0, 7.0, 7.0]","[0.13580407778381143, -0.0284285584943324, 0.028837236488332113, -0.1362127557778112]",0.1362127557778112
"[0, 5, 6, 10]",4,"[272.778, 381.96700000000004, 393.048, 443.55600000000004]","[0.65, 1.27, 1.07, 0.31]","[4.5437368209999995, 3.2449074634, 3.3603625985999996, 3.0012904828]","[11.0, 11.0, 7.0, 9.0]","[0.1465124663483127, -0.08149566778806389, 0.011379020819399482, -0.07639581937964827]",0.1465124663483127
"[0, 5, 7, 8]",4,"[272.778, 381.96700000000004, 397.196, 412.97]","[0.65, 1.27, 0.89, 0.68]","[4.5437368209999995, 3.2449074634, 3.3274372299999997, 3.0012904828]","[11.0, 11.0, 9.0, 9.0]","[0.12883342718702176, -0.024540597690316968, 0.01901854435579617, -0.12331137385250082]",0.12883342718702176
"[0, 5, 7, 9]",4,"[272.778, 381.96700000000004, 397.196, 420.50500000000005]","[0.65, 1.27, 0.89, 0.71]","[4.5437368209999995, 3.2449074634, 3.3274372299999997, 2.9475352343999996]","[11.0, 11.0, 9.0, 7.0]","[0.1336480896196873, -0.0233695299292771, 0.02066288434510702, -0.13094144403551736]",0.1336480896196873
"[0, 5, 7, 10]",4,"[272.778, 381.96700000000004, 397.196, 443.55600000000004]","[0.65, 1.27, 0.89, 0.31]","[4.5437368209999995, 3.2449074634, 3.3274372299999997, 3.0012904828]","[11.0, 11.0, 9.0, 9.0]","[0.1440513165547653, -0.07247702876560852, 0.0011293589428101325, -0.07270364673196691]",0.1440513165547653
"[0, 5, 8, 9]",4,"[272.778, 381.96700000000004, 412.97, 420.50500000000005]","[0.65, 1.27, 0.68, 0.71]","[4.5437368209999995, 3.2449074634, 3.0012904828, 2.9475352343999996]","[11.0, 11.0, 9.0, 7.0]","[0.13946454526962737, 0.03910425077362917, -0.08476619756639209, -0.09380259847686456]",0.13946454526962737
"[0, 5, 8, 10]",4,"[272.778, 381.96700000000004, 412.97, 443.55600000000004]","[0.65, 1.27, 0.68, 0.31]","[4.5437368209999995, 3.2449074634, 3.0012904828, 3.0012904828]","[11.0, 11.0, 9.0, 9.0]","[0.15133190923603945, 0.011925947693215588, -0.11461144487915306, -0.04864641205010185]",0.15133190923603945
"[0, 5, 9, 10]",4,"[272.778, 381.96700000000004, 420.50500000000005, 443.55600000000004]","[0.65, 1.27, 0.71, 0.31]","[4.5437368209999995, 3.2449074634, 2.9475352343999996, 3.0012904828]","[11.0, 11.0, 7.0, 9.0]","[0.15799556715342852, 0.016520693343814452, -0.12500929070645203, -0.04950696979079093]",0.15799556715342852
"[0, 6, 7, 8]",4,"[272.778, 393.048, 397.196, 412.97]","[0.65, 1.07, 0.89, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.16370271845141257, 0.019432470693986015, 0.005133618677375551, -0.18826880782277433]",0.18826880782277433
"[0, 6, 7, 9]",4,"[272.778, 393.048, 397.196, 420.50500000000005]","[0.65, 1.07, 0.89, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 2.9475352343999996]","[11.0, 7.0, 9.0, 7.0]","[0.17157080364361632, 0.021058008746994206, 0.006176740653069113, -0.1988055530436797]",0.1988055530436797
"[0, 6, 7, 10]",4,"[272.778, 393.048, 397.196, 443.55600000000004]","[0.65, 1.07, 0.89, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.18835156540485698, -0.019722961420632346, -0.0425539918235075, -0.12607461216071714]",0.18835156540485698
"[0, 6, 8, 9]",4,"[272.778, 393.048, 412.97, 420.50500000000005]","[0.65, 1.07, 0.68, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.0012904828, 2.9475352343999996]","[11.0, 7.0, 9.0, 7.0]","[0.18171076273719594, 0.06836143341609374, -0.1195622310595229, -0.13050996509376672]",0.18171076273719594
"[0, 6, 8, 10]",4,"[272.778, 393.048, 412.97, 443.55600000000004]","[0.65, 1.07, 0.68, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.0012904828, 3.0012904828]","[11.0, 7.0, 9.0, 9.0]","[0.20221700508880908, 0.05222828801017865, -0.17862749905758957, -0.07581779404139816]",0.20221700508880908
"[0, 6, 9, 10]",4,"[272.778, 393.048, 420.50500000000005, 443.55600000000004]","[0.65, 1.07, 0.71, 0.31]","[4.5437368209999995, 3.3603625985999996, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 7.0, 9.0]","[0.21432237621953548, 0.057760501255171404, -0.19367762615859468, -0.07840525131611237]",0.21432237621953548
"[0, 7, 8, 9]",4,"[272.778, 397.196, 412.97, 420.50500000000005]","[0.65, 0.89, 0.68, 0.71]","[4.5437368209999995, 3.3274372299999997, 3.0012904828, 2.9475352343999996]","[11.0, 9.0, 9.0, 7.0]","[0.17780932788932785, 0.06036424436626803, -0.11357558097838782, -0.12459799127720822]",0.17780932788932785
"[0, 7, 8, 10]",4,"[272.778, 397.196, 412.97, 443.55600000000004]","[0.65, 0.89, 0.68, 0.31]","[4.5437368209999995, 3.3274372299999997, 3.0012904828, 3.0012904828]","[11.0, 9.0, 9.0, 9.0]","[0.19744768495803916, 0.04181289233942004, -0.16796741659156378, -0.07129316070589542]",0.19744768495803916
"[0, 7, 9, 10]",4,"[272.778, 397.196, 420.50500000000005, 443.55600000000004]","[0.65, 0.89, 0.71, 0.31]","[4.5437368209999995, 3.3274372299999997, 2.9475352343999996, 3.0012904828]","[11.0, 9.0, 7.0, 9.0]","[0.20896605802607643, 0.047034875383839936, -0.18250879551009064, -0.07349213789982578]",0.20896605802607643
"[0, 8, 9, 10]",4,"[272.778, 412.97, 420.50500000000005, 443.55600000000004]","[0.65, 0.68, 0.71, 0.31]","[4.5437368209999995, 3.0012904828, 2.9475352343999996, 3.0012904828]","[11.0, 9.0, 7.0, 9.0]","[0.22260548901463384, -0.0839495070476014, -0.1030239182098171, -0.03563206375721528]",0.22260548901463384
"[1, 2, 3, 4]",4,"[281.394, 290.668, 368.84200000000004, 372.494]","[0.55, 0.41, 0.13, 0.45]","[4.404639939599999, 4.2641148086, 3.3603625985999996, 3.3274372299999997]","[9.0, 7.0, 7.0, 9.0]","[0.2392200660935556, 0.13018562725285937, -0.06025090138945975, -0.30915479195695517]",0.30915479195695517
"[1, 2, 3, 5]",4,"[281.394, 290.668, 368.84200000000004, 381.96700000000004]","[0.55, 0.41, 0.13, 1.27]","[4.404639939599999, 4.2641148086, 3.3603625985999996, 3.2449074634]","[9.0, 7.0, 7.0, 11.0]","[0.13894477745887523, 0.07965717569761822, -0.003235025764220842, -0.2153669273922726]",0.2153669273922726
"[1, 2, 3, 6]",4,"[281.394, 290.668, 368.84200000000004, 393.048]","[0.55, 0.41, 0.13, 1.07]","[4.404639939599999, 4.2641148086, 3.3603625985999996, 3.3603625985999996]","[9.0, 7.0, 7.0, 7.0]","[0.19547702427607858, 0.10821581421555784, -0.03481169313268244, -0.268881145358954]",0.268881145358954
"[1, 2, 3, 7]",4,"[281.394, 290.668, 368.84200000000004, 397.196]","[0.55, 0.41, 0.13, 0.89]","[4.404639939599999, 4.2641148086, 3.3603625985999996, 3.3274372299999997]","[9.0, 7.0, 7.0, 9.0]","[0.19179948669290908, 0.10706332737907978, -0.02721587613085487, -0.27164693794113404]",0.27164693794113404
"[1, 2, 3, 8]",4,"[281.394, 290.668, 368.84200000000004, 412.97]","[0.55, 0.41, 0.13, 0.68]","[4.404639939599999, 4.2641148086, 3.3603625985999996, 3.0012904828]","[9.0, 7.0, 7.0, 9.0]","[0.22578332915516428, 0.13081221559472894, 0.005510596583793992, -0.3621061413336871]",0.3621061413336871
"[1, 2, 3, 9]",4,"[281.394, 290.668, 368.84200000000004, 420.50500000000005]","[0.55, 0.41, 0.13, 0.71]","[4.404639939599999, 4.2641148086, 3.3603625985999996, 2.9475352343999996]","[9.0, 7.0, 7.0, 7.0]","[0.24823562959639883, 0.14387503761076903, 0.006487734284019109, -0.39859840149118697]",0.39859840149118697
"[1, 2, 3, 10]",4,"[281.394, 290.668, 368.84200000000004, 443.55600000000004]","[0.55, 0.41, 0.13, 0.31]","[4.404639939599999, 4.2641148086, 3.3603625985999996, 3.0012904828]","[9.0, 7.0, 7.0, 9.0]","[0.2950077475751783, 0.16631154269856444, -0.02899956512456904, -0.43231972514917355]",0.43231972514917355
"[1, 2, 4, 5]",4,"[281.394, 290.668, 372.494, 381.96700000000004]","[0.55, 0.41, 0.45, 1.27]","[4.404639939599999, 4.2641148086, 3.3274372299999997, 3.2449074634]","[9.0, 7.0, 9.0, 11.0]","[0.12121929656234594, 0.0696000467909538, -0.01946483301619556, -0.17135451033710425]",0.17135451033710425
"[1, 2, 4, 6]",4,"[281.394, 290.668, 372.494, 393.048]","[0.55, 0.41, 0.45, 1.07]","[4.404639939599999, 4.2641148086, 3.3274372299999997, 3.3603625985999996]","[9.0, 7.0, 9.0, 7.0]","[0.16412070078679067, 0.09211021051362996, -0.10653484107167538, -0.14969607022874515]",0.16412070078679067
"[1, 2, 4, 7]",4,"[281.394, 290.668, 372.494, 397.196]","[0.55, 0.41, 0.45, 0.89]","[4.404639939599999, 4.2641148086, 3.3274372299999997, 3.3274372299999997]","[9.0, 7.0, 9.0, 9.0]","[0.16088719510964544, 0.09072686127227816, -0.08813787509790355, -0.16347618128401997]",0.16347618128401997
"[1, 2, 4, 8]",4,"[281.394, 290.668, 372.494, 412.97]","[0.55, 0.41, 0.45, 0.68]","[4.404639939599999, 4.2641148086, 3.3274372299999997, 3.0012904828]","[9.0, 7.0, 9.0, 9.0]","[0.18227348000629462, 0.10559040645025104, 0.006058332240035769, -0.2939222186965814]",0.2939222186965814
"[1, 2, 4, 9]",4,"[281.394, 290.668, 372.494, 420.50500000000005]","[0.55, 0.41, 0.45, 0.71]","[4.404639939599999, 4.2641148086, 3.3274372299999997, 2.9475352343999996]","[9.0, 7.0, 9.0, 7.0]","[0.19663221507725695, 0.1139417678997833, 0.007797210511091779, -0.318371193488132]",0.318371193488132
"[1, 2, 4, 10]",4,"[281.394, 290.668, 372.494, 443.55600000000004]","[0.55, 0.41, 0.45, 0.31]","[4.404639939599999, 4.2641148086, 3.3274372299999997, 3.0012904828]","[9.0, 7.0, 9.0, 9.0]","[0.22625967021692941, 0.1287126952048845, -0.08159095427014157, -0.27338141115167236]",0.27338141115167236
