idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[3, 4, 7, 10, 11, 13]",6,"[394.91, 398.85200000000003, 407.735, 461.33900000000006, 472.84200000000004, 518.342]","[1.47, 0.97, 0.7, 0.11, 0.0177, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3955778777999996, 2.7941744539999998, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.08898568865573747, 0.03366687690451675, -0.0495822456353906, -0.0013836275476898849, -0.012831280947644966, -0.0588554114295287]",0.08898568865573747
"[3, 4, 7, 10, 12, 13]",6,"[394.91, 398.85200000000003, 407.735, 461.33900000000006, 499.94700000000006, 518.342]","[1.47, 0.97, 0.7, 0.11, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3955778777999996, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.09603803476515271, 0.03772716899596834, -0.04493826667037307, -0.0009498236906148663, -0.0315335153238734, -0.056343598076259896]",0.09603803476515271
"[3, 4, 7, 11, 12, 13]",6,"[394.91, 398.85200000000003, 407.735, 472.84200000000004, 499.94700000000006, 518.342]","[1.47, 0.97, 0.7, 0.0177, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 2.7941744539999998, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.10217000145065291, 0.04087168382614448, -0.04327687056981158, -0.012241202751320186, -0.031374812216894324, -0.056148799738771266]",0.10217000145065291
"[3, 4, 8, 9, 10, 11]",6,"[394.91, 398.85200000000003, 412.323, 442.99, 461.33900000000006, 472.84200000000004]","[1.47, 0.97, 0.75, 0.303, 0.11, 0.0177]","[3.541538292, 3.5105246949999995, 3.3273330867999995, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[9.0, 7.0, 7.0, 5.0, 5.0, 7.0]","[0.08326152643523432, 0.03202988534445475, -0.03903514675196448, -0.06375631950546844, -0.0010882294596468028, -0.011411716062609573]",0.08326152643523432
"[3, 4, 8, 9, 10, 12]",6,"[394.91, 398.85200000000003, 412.323, 442.99, 461.33900000000006, 499.94700000000006]","[1.47, 0.97, 0.75, 0.303, 0.11, 0.09]","[3.541538292, 3.5105246949999995, 3.3273330867999995, 3.0328805867999997, 3.3955778777999996, 2.8821543814]","[9.0, 7.0, 7.0, 5.0, 5.0, 5.0]","[0.08882175115462881, 0.03523595451276024, -0.034410648311978764, -0.060753155141934106, -0.0007443172946431272, -0.028149584918832956]",0.08882175115462881
"[3, 4, 8, 9, 10, 13]",6,"[394.91, 398.85200000000003, 412.323, 442.99, 461.33900000000006, 518.342]","[1.47, 0.97, 0.75, 0.303, 0.11, 0.089]","[3.541538292, 3.5105246949999995, 3.3273330867999995, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[9.0, 7.0, 7.0, 5.0, 5.0, 7.0]","[0.09616169274488107, 0.03934135105886835, -0.029165687727972484, -0.05765199878400239, -0.000339854652188349, -0.048345502639586334]",0.09616169274488107
"[3, 4, 8, 9, 11, 12]",6,"[394.91, 398.85200000000003, 412.323, 442.99, 472.84200000000004, 499.94700000000006]","[1.47, 0.97, 0.75, 0.303, 0.0177, 0.09]","[3.541538292, 3.5105246949999995, 3.3273330867999995, 3.0328805867999997, 2.7941744539999998, 2.8821543814]","[9.0, 7.0, 7.0, 5.0, 7.0, 5.0]","[0.0938071306692152, 0.03779277640602896, -0.032417748336620145, -0.060222767818813486, -0.01093967509391929, -0.028019715825891436]",0.0938071306692152
"[3, 4, 8, 9, 11, 13]",6,"[394.91, 398.85200000000003, 412.323, 442.99, 472.84200000000004, 518.342]","[1.47, 0.97, 0.75, 0.303, 0.0177, 0.089]","[3.541538292, 3.5105246949999995, 3.3273330867999995, 3.0328805867999997, 2.7941744539999998, 2.7941744539999998]","[9.0, 7.0, 7.0, 5.0, 7.0, 7.0]","[0.10110679778787346, 0.04187861213940006, -0.027181470409694125, -0.05711844887425238, -0.010504181362323436, -0.04818130928100377]",0.10110679778787346
"[3, 4, 8, 9, 12, 13]",6,"[394.91, 398.85200000000003, 412.323, 442.99, 499.94700000000006, 518.342]","[1.47, 0.97, 0.75, 0.303, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.3273330867999995, 3.0328805867999997, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 7.0, 5.0, 5.0, 7.0]","[0.10553076387903221, 0.044461597465027314, -0.023284539426171758, -0.054510635830645277, -0.025776854377303093, -0.04642033170993942]",0.10553076387903221
"[3, 4, 8, 10, 11, 12]",6,"[394.91, 398.85200000000003, 412.323, 461.33900000000006, 472.84200000000004, 499.94700000000006]","[1.47, 0.97, 0.75, 0.11, 0.0177, 0.09]","[3.541538292, 3.5105246949999995, 3.3273330867999995, 3.3955778777999996, 2.7941744539999998, 2.8821543814]","[9.0, 7.0, 7.0, 5.0, 7.0, 5.0]","[0.07216000088508129, 0.02532308548628326, -0.050339130528745224, -0.0018941751561499, -0.01262803379983017, -0.03262174688663916]",0.07216000088508129
"[3, 4, 8, 10, 11, 13]",6,"[394.91, 398.85200000000003, 412.323, 461.33900000000006, 472.84200000000004, 518.342]","[1.47, 0.97, 0.75, 0.11, 0.0177, 0.089]","[3.541538292, 3.5105246949999995, 3.3273330867999995, 3.3955778777999996, 2.7941744539999998, 2.7941744539999998]","[9.0, 7.0, 7.0, 5.0, 7.0, 7.0]","[0.08176935787550343, 0.030680011799927576, -0.043593158368015306, -0.0013716090950308818, -0.012079144146743999, -0.055405458065641]",0.08176935787550343
